file,threshold,winner,plurality_match,IRV_match,top-two_match,borda-pm_match,borda-om_match,borda-avg_match,top-3-truncation_match,condorcet_match,minimax_match,smith_plurality_match,smith_irv_match,smith-minimax_match,ranked-pairs_match,bucklin_match,approval_match,smith_match
ClackmannanshireEast_clacks12-05.csv,PM,(SNP) Irene HAMILTON,no_match,match,match,match,match,match,match,match,match,match,match,match,match,match,no_match,match
ClackmannanshireEast_clacks12-05.csv,AVG,(SNP) Irene HAMILTON,no_match,match,match,match,match,match,match,match,match,match,match,match,match,match,no_match,match
ClackmannanshireCentral_clacks12-03.csv,OM,(Lab) Derek STEWART,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
ClackmannanshireCentral_clacks12-03.csv,PM,(Lab) Derek STEWART,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
ClackmannanshireCentral_clacks12-03.csv,AVG,(Lab) Derek STEWART,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
ClackmannanshireWest_clacks12-01.csv,OM,(Lab) George MATCHETT,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
ClackmannanshireWest_clacks12-01.csv,PM,(Lab) George MATCHETT,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
ClackmannanshireWest_clacks12-01.csv,AVG,(Lab) George MATCHETT,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Ward04-Arran_Preference-Profile-Arran_copy.csv,OM,Steve GARRAWAY (SNP),no_match,no_match,no_match,no_match,match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match
Ward04-Arran_Preference-Profile-Arran_copy.csv,PM,Timothy BILLINGS (Con),match,match,match,match,no_match,match,match,match,match,match,match,match,match,no_match,match,match
Ward04-Arran_Preference-Profile-Arran_copy.csv,AVG,Timothy BILLINGS (Con),match,match,match,match,no_match,match,match,match,match,match,match,match,match,no_match,match,match
Ward07-IrvineWest_Preference-Profile-Irvine-West_copy.csv,OM,Sylvia MALLINSON (Lab),no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match
Ward07-IrvineWest_Preference-Profile-Irvine-West_copy.csv,PM,Shaun MACAULAY (SNP),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Ward07-IrvineWest_Preference-Profile-Irvine-West_copy.csv,AVG,Shaun MACAULAY (SNP),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Ward03-Ardrossan_Preference-Profile-Ardrossan_copy.csv,OM,Tony GURNEY (SNP),match,match,match,no_match,match,match,match,match,match,match,match,match,match,no_match,no_match,match
Ward03-Ardrossan_Preference-Profile-Ardrossan_copy.csv,PM,Tony GURNEY (SNP),match,match,match,no_match,match,match,match,match,match,match,match,match,match,no_match,no_match,match
Ward03-Ardrossan_Preference-Profile-Ardrossan_copy.csv,AVG,Tony GURNEY (SNP),match,match,match,no_match,match,match,match,match,match,match,match,match,match,no_match,no_match,match
Ward09-IrvineSouth_Preference-Profile-Irvine-South_copy.csv,OM,Christina LARSEN (SNP),match,match,match,no_match,no_match,no_match,match,match,match,match,match,match,match,no_match,no_match,match
Ward09-IrvineSouth_Preference-Profile-Irvine-South_copy.csv,PM,Christina LARSEN (SNP),match,match,match,no_match,no_match,no_match,match,match,match,match,match,match,match,no_match,no_match,match
