file,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09
Ward1-NorthIsles_shetland17-01.csv__hit2,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit3,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit4,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit5,Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit6,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit7,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Ryan James Andrew THOMSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit8,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit9,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit10,Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit11,Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit12,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit13,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit14,Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit15,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Ryan James Andrew THOMSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit16,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit17,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit18,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit19,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit20,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit21,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit22,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit23,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit24,Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit25,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit26,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit27,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit28,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit29,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Ryan James Andrew THOMSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit30,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit31,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit32,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit33,Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit34,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit35,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit36,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit37,Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit38,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Ryan James Andrew THOMSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit39,Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit40,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit41,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit42,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit43,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit44,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit45,Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit46,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit47,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit48,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit49,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit50,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit51,Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit52,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Ryan James Andrew THOMSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit53,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit54,Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Ryan James Andrew THOMSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit55,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit56,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit57,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit58,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit59,Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit60,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit61,Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit62,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit63,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit64,Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit65,Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit66,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit67,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit68,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Ryan James Andrew THOMSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit69,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit70,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Ryan James Andrew THOMSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit71,Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Ryan James Andrew THOMSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit72,Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit73,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit74,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit75,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit76,Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Ryan James Andrew THOMSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit77,Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit78,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit79,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit80,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind),Ryan James Andrew THOMSON (Ind)
Ward1-NorthIsles_shetland17-01.csv__hit81,Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Duncan SIMPSON (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Alec George PRIEST (Ind),Duncan SIMPSON (Ind)
