election_id,plurality,IRV,top-two,borda-pm,borda-om,borda-avg,top-3-truncation,condorcet,minimax,smith-plurality,smith-irv,smith-minimax,ranked-pairs,bucklin,smith,tvr-om,tvr-avg,tvr-pm,diversity-0,diversity-1,diversity-2,diversity-3,diversity-4,diversity-5,diversity-6,diversity-7,diversity-8,diversity-9,diversity-10
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit28,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","[]","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['LEA-BARRETT Janine (UG)', 'ABBOTT Peter (A)', 'PAYNE Julie (UG)']","LEA-BARRETT Janine (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","PAYNE Julie (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit29,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","[]","['LEA-BARRETT Janine (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['LEA-BARRETT Janine (UG)']","['LEA-BARRETT Janine (UG)']","['PAYNE Julie (UG)']","['LEA-BARRETT Janine (UG)', 'ABBOTT Peter (A)', 'PAYNE Julie (UG)']","LEA-BARRETT Janine (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","PAYNE Julie (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit30,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","[]","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['LEA-BARRETT Janine (UG)', 'PAYNE Julie (UG)', 'ABBOTT Peter (A)']","LEA-BARRETT Janine (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","LEA-BARRETT Janine (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","PAYNE Julie (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit31,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","[]","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['LEA-BARRETT Janine (UG)', 'PAYNE Julie (UG)', 'ABBOTT Peter (A)']","LEA-BARRETT Janine (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","PAYNE Julie (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit32,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['LEA-BARRETT Janine (UG)']","[]","['LEA-BARRETT Janine (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['LEA-BARRETT Janine (UG)']","['LEA-BARRETT Janine (UG)']","['PAYNE Julie (UG)']","['LEA-BARRETT Janine (UG)', 'PAYNE Julie (UG)', 'ABBOTT Peter (A)']","LEA-BARRETT Janine (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit33,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']",TIED,"[]","['LEA-BARRETT Janine (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['LEA-BARRETT Janine (UG)']","['LEA-BARRETT Janine (UG)']","['PAYNE Julie (UG)']","['LEA-BARRETT Janine (UG)', 'PAYNE Julie (UG)', 'ABBOTT Peter (A)']","LEA-BARRETT Janine (UG)","LEA-BARRETT Janine (UG)","PAYNE Julie (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","LEA-BARRETT Janine (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit34,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","[]","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['LEA-BARRETT Janine (UG)', 'PAYNE Julie (UG)', 'ABBOTT Peter (A)']","LEA-BARRETT Janine (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","LEA-BARRETT Janine (UG)","PAYNE Julie (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit35,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['PAYNE Julie (UG)']","[]","['LEA-BARRETT Janine (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['LEA-BARRETT Janine (UG)']","['LEA-BARRETT Janine (UG)']","['PAYNE Julie (UG)']","['LEA-BARRETT Janine (UG)', 'PAYNE Julie (UG)', 'ABBOTT Peter (A)']","LEA-BARRETT Janine (UG)","LEA-BARRETT Janine (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","PAYNE Julie (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit36,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","[]","['LEA-BARRETT Janine (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['LEA-BARRETT Janine (UG)']","['LEA-BARRETT Janine (UG)']","['PAYNE Julie (UG)']","['LEA-BARRETT Janine (UG)', 'PAYNE Julie (UG)', 'ABBOTT Peter (A)']","LEA-BARRETT Janine (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit37,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","[]","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['LEA-BARRETT Janine (UG)', 'PAYNE Julie (UG)', 'ABBOTT Peter (A)']","LEA-BARRETT Janine (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","LEA-BARRETT Janine (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit38,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","[]","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['LEA-BARRETT Janine (UG)', 'PAYNE Julie (UG)', 'ABBOTT Peter (A)']","LEA-BARRETT Janine (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit39,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","[]","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['LEA-BARRETT Janine (UG)', 'PAYNE Julie (UG)', 'ABBOTT Peter (A)']","LEA-BARRETT Janine (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","LEA-BARRETT Janine (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit40,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","[]","['LEA-BARRETT Janine (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['LEA-BARRETT Janine (UG)']","['LEA-BARRETT Janine (UG)']","['PAYNE Julie (UG)']","['PAYNE Julie (UG)', 'ABBOTT Peter (A)', 'LEA-BARRETT Janine (UG)']","LEA-BARRETT Janine (UG)","LEA-BARRETT Janine (UG)","PAYNE Julie (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","LEA-BARRETT Janine (UG)","PAYNE Julie (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit41,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","[]","['ABBOTT Peter (A)', 'LEA-BARRETT Janine (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)', 'LEA-BARRETT Janine (UG)']","['LEA-BARRETT Janine (UG)']","['PAYNE Julie (UG)']","['PAYNE Julie (UG)', 'ABBOTT Peter (A)', 'LEA-BARRETT Janine (UG)']","LEA-BARRETT Janine (UG)","ABBOTT Peter (A)","TIED","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","PAYNE Julie (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit42,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","[]","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['PAYNE Julie (UG)', 'ABBOTT Peter (A)', 'LEA-BARRETT Janine (UG)']","PAYNE Julie (UG)","PAYNE Julie (UG)","PAYNE Julie (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","PAYNE Julie (UG)","PAYNE Julie (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit43,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['PAYNE Julie (UG)']","[]","['PAYNE Julie (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['PAYNE Julie (UG)']","['PAYNE Julie (UG)']","['PAYNE Julie (UG)', 'ABBOTT Peter (A)', 'LEA-BARRETT Janine (UG)']","LEA-BARRETT Janine (UG)","LEA-BARRETT Janine (UG)","PAYNE Julie (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","PAYNE Julie (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit44,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['LEA-BARRETT Janine (UG)']","[]","['LEA-BARRETT Janine (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['LEA-BARRETT Janine (UG)']","['LEA-BARRETT Janine (UG)']","['PAYNE Julie (UG)']","['PAYNE Julie (UG)', 'ABBOTT Peter (A)', 'LEA-BARRETT Janine (UG)']","LEA-BARRETT Janine (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","PAYNE Julie (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit45,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","[]","['LEA-BARRETT Janine (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['LEA-BARRETT Janine (UG)']","['LEA-BARRETT Janine (UG)']","['PAYNE Julie (UG)']","['LEA-BARRETT Janine (UG)', 'PAYNE Julie (UG)', 'ABBOTT Peter (A)']","LEA-BARRETT Janine (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","PAYNE Julie (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit46,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","[]","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['LEA-BARRETT Janine (UG)', 'PAYNE Julie (UG)', 'ABBOTT Peter (A)']","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","LEA-BARRETT Janine (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit47,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['LEA-BARRETT Janine (UG)']","[]","['LEA-BARRETT Janine (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['LEA-BARRETT Janine (UG)']","['LEA-BARRETT Janine (UG)']","['PAYNE Julie (UG)']","['LEA-BARRETT Janine (UG)', 'PAYNE Julie (UG)', 'ABBOTT Peter (A)']","LEA-BARRETT Janine (UG)","LEA-BARRETT Janine (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","LEA-BARRETT Janine (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit48,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","[]","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['LEA-BARRETT Janine (UG)', 'PAYNE Julie (UG)', 'ABBOTT Peter (A)']","LEA-BARRETT Janine (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","PAYNE Julie (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit49,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","[]","['PAYNE Julie (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['PAYNE Julie (UG)']","['PAYNE Julie (UG)']","['LEA-BARRETT Janine (UG)', 'PAYNE Julie (UG)', 'ABBOTT Peter (A)']","PAYNE Julie (UG)","PAYNE Julie (UG)","PAYNE Julie (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","PAYNE Julie (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit50,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","[]","['PAYNE Julie (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['PAYNE Julie (UG)']","['PAYNE Julie (UG)']","['LEA-BARRETT Janine (UG)', 'PAYNE Julie (UG)', 'ABBOTT Peter (A)']","LEA-BARRETT Janine (UG)","PAYNE Julie (UG)","PAYNE Julie (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","PAYNE Julie (UG)","PAYNE Julie (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit51,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['PAYNE Julie (UG)']","[]","['LEA-BARRETT Janine (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['LEA-BARRETT Janine (UG)']","['LEA-BARRETT Janine (UG)']","['PAYNE Julie (UG)']","['LEA-BARRETT Janine (UG)', 'PAYNE Julie (UG)', 'ABBOTT Peter (A)']","LEA-BARRETT Janine (UG)","LEA-BARRETT Janine (UG)","PAYNE Julie (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit52,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","[]","['LEA-BARRETT Janine (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['LEA-BARRETT Janine (UG)']","['LEA-BARRETT Janine (UG)']","['PAYNE Julie (UG)']","['LEA-BARRETT Janine (UG)', 'PAYNE Julie (UG)', 'ABBOTT Peter (A)']","LEA-BARRETT Janine (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","LEA-BARRETT Janine (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","PAYNE Julie (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit53,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['ABBOTT Peter (A)']","[]","['LEA-BARRETT Janine (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['LEA-BARRETT Janine (UG)']","['LEA-BARRETT Janine (UG)']","['PAYNE Julie (UG)']","['LEA-BARRETT Janine (UG)', 'PAYNE Julie (UG)', 'ABBOTT Peter (A)']","LEA-BARRETT Janine (UG)","LEA-BARRETT Janine (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit54,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","[]","['LEA-BARRETT Janine (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['LEA-BARRETT Janine (UG)']","['LEA-BARRETT Janine (UG)']","['PAYNE Julie (UG)']","['LEA-BARRETT Janine (UG)', 'PAYNE Julie (UG)', 'ABBOTT Peter (A)']","LEA-BARRETT Janine (UG)","LEA-BARRETT Janine (UG)","PAYNE Julie (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","LEA-BARRETT Janine (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","PAYNE Julie (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
NSW_Local_Government_2016_Cobar_Shire_Council 12 seats.csv__hit55,"['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['PAYNE Julie (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","[]","['LEA-BARRETT Janine (UG)']","['ABBOTT Peter (A)']","['ABBOTT Peter (A)']","['LEA-BARRETT Janine (UG)']","['LEA-BARRETT Janine (UG)']","['PAYNE Julie (UG)']","['LEA-BARRETT Janine (UG)', 'PAYNE Julie (UG)', 'ABBOTT Peter (A)']","LEA-BARRETT Janine (UG)","LEA-BARRETT Janine (UG)","PAYNE Julie (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","LEA-BARRETT Janine (UG)","PAYNE Julie (UG)","PAYNE Julie (UG)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)","ABBOTT Peter (A)"
