file,method,candidate_cloned,percent,baseline_winner,new_winner
LOMONDNORTHWARD_argyll-bute12-09.csv,AVG,George FREEMAN Ind,0.3,George FREEMAN Ind,Clone
LOMONDNORTHWARD_argyll-bute12-09.csv,AVG,George FREEMAN Ind,0.4,George FREEMAN Ind,Clone
LandwardCaithnessWard_highland12-04,AVG,A.I. Willie MACKAY Ind,0.4,A.I. Willie MACKAY Ind,Clone
Langside_langside,AVG,ALTERNATIVE NAME 4 Archie Graham Lab,0.3,ALTERNATIVE NAME 4 Archie Graham Lab,Clone
Langside_langside,AVG,ALTERNATIVE NAME 4 Archie Graham Lab,0.4,ALTERNATIVE NAME 4 Archie Graham Lab,Clone
LeithWalkWard_edinburgh by-election 2015 Leith Walk,AVG,John Lewis RITCHIE SNP,0.4,John Lewis RITCHIE SNP,Clone
LeithWalkWard_edinburgh12-12.csv,AVG,Angela BLACKLOCK Lab,0.3,Angela BLACKLOCK Lab,Clone
LeithWard_edinburgh12-13.csv,AVG,Gordon MUNROLab,0.4,Gordon MUNROLab,Clone
LenzieandKirkintillochSouth_e-duns17-06.csv,AVG,Gillian RENWICK SNP,0.3,Gillian RENWICK SNP,Clone
LenzieandKirkintillochSouth_e-duns17-06.csv,AVG,Gillian RENWICK SNP,0.4,Gillian RENWICK SNP,Clone
LerwickNorth_shetland12-06,AVG,Malcolm BELL Ind,0.3,Malcolm BELL Ind,Clone
LerwickNorth_shetland12-06,AVG,Malcolm BELL Ind,0.3,Malcolm BELL Ind,Clone
LerwickNorth_shetland12-06,AVG,Malcolm BELL Ind,0.3,Malcolm BELL Ind,Clone
LerwickNorth_shetland12-06,AVG,Malcolm BELL Ind,0.3,Malcolm BELL Ind,Clone
LerwickNorth_shetland12-06,AVG,Malcolm BELL Ind,0.4,Malcolm BELL Ind,Clone
LerwickSouth_shetland12-07,AVG,Jonathan WILLS Ind,0.1,Jonathan WILLS Ind,Clone
LerwickSouth_shetland12-07,AVG,Jonathan WILLS Ind,0.2,Jonathan WILLS Ind,Clone
LerwickSouth_shetland12-07,AVG,Jonathan WILLS Ind,0.3,Jonathan WILLS Ind,Clone
LerwickSouth_shetland12-07,AVG,Jonathan WILLS Ind,0.4,Jonathan WILLS Ind,Clone
LevenKennowayAndLargoWard_fife12-22.csv,AVG,David ALEXANDER SNP,0.4,David ALEXANDER SNP,Clone
LevenWard_w-duns12-02,AVG,John MILLAR Lab,0.4,John MILLAR Lab,Clone
Leven_w-duns17-02,AVG,Ian DICKSON SNP,0.4,Ian DICKSON SNP,Clone
Liberton_GilmertonWard_edinburgh12-16.csv,AVG,Norma AUSTIN HARTLab,0.4,Norma AUSTIN HARTLab,Clone
LivingstonNorth_w-lothian12-03,AVG,Robert DE BOLD SNP,0.4,Robert DE BOLD SNP,Clone
LochaTuath_eilean-siar12-08.csv,AVG,Catriona STEWART Ind,0.4,Catriona STEWART Ind,Clone
LochaTuath_eilean-siar17-08.csv,AVG,Donald Finlayson CRICHTON Ind,0.4,Donald Finlayson CRICHTON Ind,Clone
Lochar_dumgal17-08.csv,AVG,John CHARTERIS Con,0.4,John CHARTERIS Con,Clone
LocheeWard_dundee12-02.csv,AVG,Bob DUNCAN SNP,0.4,Bob DUNCAN SNP,Clone
Lochee_dundee17-02.csv,AVG,Alan ROSS SNP,0.4,Alan ROSS SNP,Clone
LomondNorth_argyll-bute17-09.csv,AVG,Barbara MORGAN Con,0.4,Barbara MORGAN Con,Clone
LomondWard_w-duns12-01,AVG,Martin ROONEY Lab,0.4,Martin ROONEY Lab,Clone
Lomond_w-duns17-01,AVG,Martin ROONEY Lab,0.4,Martin ROONEY Lab,Clone
LowerDeesideWard_Ward9.csv,AVG,Marie Louise BOULTON Ind,0.4,Marie Louise BOULTON Ind,Clone
LowerDeesideWard_aberdeen17-09.csv,AVG,Philip BELL Con,0.4,Philip BELL Con,Clone
Maryfield_dundee17-05.csv,AVG,Ken LYNN SNP,0.4,Ken LYNN SNP,Clone
Maryhill_maryhill,AVG,ALTERNATIVE NAME 1 Alex Dingwall SNP,0.3,ALTERNATIVE NAME 1 Alex Dingwall SNP,Clone
Maryhill_maryhill,AVG,ALTERNATIVE NAME 1 Alex Dingwall SNP,0.4,ALTERNATIVE NAME 1 Alex Dingwall SNP,Clone
MearnsWard_aberdeenshire12-19.csv,AVG,Bill HOWATSON LD,0.4,Bill HOWATSON LD,Clone
MidArgyll_argyll-bute17-03.csv,AVG,Douglas Trevor PHILAND Ind,0.4,Douglas Trevor PHILAND Ind,Clone
MidFormartineWard_aberdeenshire12-08.csv,AVG,Allan HENDRY SNP,0.4,Allan HENDRY SNP,Clone
MidGallowayandWigtownWest_dumgal17-02.csv,AVG,David INGLIS Con,0.4,David INGLIS Con,Clone
MidlothianEas0_midlothian12-05_cleaned,AVG,Lisa BEATTI SNP,0.4,Lisa BEATTI SNP,Clone
MidlothianSouth_midlothian17-06,AVG,Jim MUIRHEAD Lab,0.4,Jim MUIRHEAD Lab,Clone
MidlothianWes0_midlothian12-04_cleaned,AVG,Andrew COVENTR SNP,0.3,Andrew COVENTR SNP,Clone
MidlothianWes0_midlothian12-04_cleaned,AVG,Andrew COVENTR SNP,0.4,Andrew COVENTR SNP,Clone
MidlothianWest_midlothian17-04,AVG,Russell IMRIE Lab,0.3,Russell IMRIE Lab,Clone
MidlothianWest_midlothian17-04,AVG,Russell IMRIE Lab,0.4,Russell IMRIE Lab,Clone
MidstocketRosemountWard_aberdeen17-07.csv,AVG,Bill CORMIE SNP,0.3,Bill CORMIE SNP,Clone
MidstocketRosemountWard_aberdeen17-07.csv,AVG,Bill CORMIE SNP,0.4,Bill CORMIE SNP,Clone
MontroseandDistrict_angus12-08.csv,AVG,Ind Mark SALMOND,0.4,Ind Mark SALMOND,Clone
MontroseandDistrict_angus17-08.csv,AVG,Mark SALMOND Ind,0.4,Mark SALMOND Ind,Clone
Musselburgh_e-lothian17-01.csv,AVG,Stuart McDonald CURRIE SNP,0.3,Stuart McDonald CURRIE SNP,Clone
Musselburgh_e-lothian17-01.csv,AVG,Stuart McDonald CURRIE SNP,0.4,Stuart McDonald CURRIE SNP,Clone
NaHearadhagusCeannaDeasnanLoch_eilean-siar17-03.csv,AVG,Finlay CUNNINGHAM Ind,0.3,Finlay CUNNINGHAM Ind,Clone
NaHearadhagusCeannaDeasnanLoch_eilean-siar17-03.csv,AVG,Finlay CUNNINGHAM Ind,0.4,Finlay CUNNINGHAM Ind,Clone
NairnWard_highland12-19,AVG,Liz MACDONALD SNP,0.3,Liz MACDONALD SNP,Clone
NairnWard_highland12-19,AVG,Liz MACDONALD SNP,0.4,Liz MACDONALD SNP,Clone
NairnandCawdor_PreferenceProfile_V0001_Nairn_and_Cawdor_06052022_161539,AVG,Laurie FRASER Ind,0.4,Laurie FRASER Ind,Clone
NeilstonUplawmoorandNewtonMearnsNorthWard_e-renfs12-01.csv,AVG,Elaine GREEN Lab,0.3,Elaine GREEN Lab,Clone
NeilstonUplawmoorandNewtonMearnsNorthWard_e-renfs12-01.csv,AVG,Elaine GREEN Lab,0.4,Elaine GREEN Lab,Clone
Newlands_newlands,AVG,ALTERNATIVE NAME 4 Stephen Curran Lab,0.3,ALTERNATIVE NAME 4 Stephen Curran Lab,Clone
Newlands_newlands,AVG,ALTERNATIVE NAME 4 Stephen Curran Lab,0.4,ALTERNATIVE NAME 4 Stephen Curran Lab,Clone
NewtonMearnsNorthandNeilston_e-renfs17-2.csv,AVG,Charlie GILBERT Con,0.4,Charlie GILBERT Con,Clone
NithWard_dumgal12-10.csv,AVG,Lab John MARTIN,0.4,Lab John MARTIN,Clone
Nith_dumgal17-09.csv,AVG,Elaine MURRAY Lab,0.2,Elaine MURRAY Lab,Clone
Nith_dumgal17-09.csv,AVG,Elaine MURRAY Lab,0.3,Elaine MURRAY Lab,Clone
Nith_dumgal17-09.csv,AVG,Elaine MURRAY Lab,0.4,Elaine MURRAY Lab,Clone
NorthEast_dundee17-06.csv,AVG,Gregor MURRAY SNP,0.4,Gregor MURRAY SNP,Clone
NorthIslesWard_orkney17-06,AVG,Graham SINCLAIR Ind,0.1,Graham SINCLAIR Ind,Clone
NorthIslesWard_orkney17-06,AVG,Graham SINCLAIR Ind,0.2,Graham SINCLAIR Ind,Clone
NorthIslesWard_orkney17-06,AVG,Graham SINCLAIR Ind,0.3,Graham SINCLAIR Ind,Clone
NorthIslesWard_orkney17-06,AVG,Graham SINCLAIR Ind,0.4,Graham SINCLAIR Ind,Clone
NorthKincardineWard_aberdeenshire12-17.csv,AVG,Alastair BEWS SNP,0.4,Alastair BEWS SNP,Clone
NorthWestDumfries_dumgal17-06.csv,AVG,David MCKIE Lab,0.4,David MCKIE Lab,Clone
NorthWestandCentralSutherlandWard_highland12-01,AVG,Hugh MORRISON Ind,0.2,Hugh MORRISON Ind,Clone
NorthWestandCentralSutherlandWard_highland12-01,AVG,Hugh MORRISON Ind,0.3,Hugh MORRISON Ind,Clone
NorthWestandCentralSutherlandWard_highland12-01,AVG,Hugh MORRISON Ind,0.4,Hugh MORRISON Ind,Clone
NorthWestandCentralSutherland_PreferenceProfile_V0001_North_West_and_Central_Sutherland_06052022_161534,AVG,Marianne HUTCHISON SNP,0.4,Marianne HUTCHISON SNP,Clone
Northfield-MastrickNorthWard_Ward4.csv,AVG,Donna CLARK SNP,0.4,Donna CLARK SNP,Clone
NorthfieldMastrickNorthWard_aberdeen17-04.csv,AVG,Jackie DUNBAR SNP,0.4,Jackie DUNBAR SNP,Clone
OBANNORTHANDLORNWARD_argyll-bute12-05.csv,AVG,Elaine ROBERTSON Ind,0.1,Elaine ROBERTSON Ind,Clone
OBANNORTHANDLORNWARD_argyll-bute12-05.csv,AVG,Elaine ROBERTSON Ind,0.2,Elaine ROBERTSON Ind,Clone
OBANNORTHANDLORNWARD_argyll-bute12-05.csv,AVG,Elaine ROBERTSON Ind,0.3,Elaine ROBERTSON Ind,Clone
OBANNORTHANDLORNWARD_argyll-bute12-05.csv,AVG,Elaine ROBERTSON Ind,0.4,Elaine ROBERTSON Ind,Clone
OBANSOUTHANDTHEISLESWARD_argyll-bute12-04.csv,AVG,Roddy MCCUISH SNP,0.3,Roddy MCCUISH SNP,Clone
OBANSOUTHANDTHEISLESWARD_argyll-bute12-04.csv,AVG,Roddy MCCUISH SNP,0.4,Roddy MCCUISH SNP,Clone
ObanNorthandLorn_argyll-bute17-05.csv,AVG,Elaine ROBERTSON Ind,0.1,Elaine ROBERTSON Ind,Clone
ObanNorthandLorn_argyll-bute17-05.csv,AVG,Elaine ROBERTSON Ind,0.2,Elaine ROBERTSON Ind,Clone
ObanNorthandLorn_argyll-bute17-05.csv,AVG,Elaine ROBERTSON Ind,0.3,Elaine ROBERTSON Ind,Clone
ObanNorthandLorn_argyll-bute17-05.csv,AVG,Elaine ROBERTSON Ind,0.4,Elaine ROBERTSON Ind,Clone
ObanSouthandtheIsles_argyll-bute17-04.csv,AVG,Roddy MCCUISH Ind,0.2,Roddy MCCUISH Ind,Clone
ObanSouthandtheIsles_argyll-bute17-04.csv,AVG,Roddy MCCUISH Ind,0.3,Roddy MCCUISH Ind,Clone
ObanSouthandtheIsles_argyll-bute17-04.csv,AVG,Roddy MCCUISH Ind,0.4,Roddy MCCUISH Ind,Clone
PentlandHillsWard_edinburgh12-02.csv,AVG,RICKY HENDERSONLab,0.4,RICKY HENDERSONLab,Clone
PerthCityCentre_perth-kinross12-12,AVG,Jack COBURN SNP,0.4,Jack COBURN SNP,Clone
PerthCityNorth_perth-kinross12-11,AVG,Dave DOOGAN SNP,0.4,Dave DOOGAN SNP,Clone
PerthCitySouth_perth-kinross12-10,AVG,William Ogilvie WILSON LD,0.3,William Ogilvie WILSON LD,Clone
PerthCitySouth_perth-kinross12-10,AVG,William Ogilvie WILSON LD,0.4,William Ogilvie WILSON LD,Clone
PeterheadNorthandRattrayWard_aberdeenshire12-05.csv,AVG,Anne ALLAN SNP,0.4,Anne ALLAN SNP,Clone
Pollokshields_pollokshields,AVG,ALTERNATIVE NAME 6 Irfan Rabbani Lab,0.3,ALTERNATIVE NAME 6 Irfan Rabbani Lab,Clone
Pollokshields_pollokshields,AVG,ALTERNATIVE NAME 6 Irfan Rabbani Lab,0.4,ALTERNATIVE NAME 6 Irfan Rabbani Lab,Clone
Portobello_CraigmillarWard_edinburgh12-17.csv,AVG,Maureen CHILDLab,0.4,Maureen CHILDLab,Clone
PrestonSetonandGosford_e-lothian17-02.csv,AVG,Willie INNES Lab,0.4,Willie INNES Lab,Clone
RosythWard_fife12-05.csv,AVG,Pat CALLAGHAN Lab,0.4,Pat CALLAGHAN Lab,Clone
SOUTHKINTYREWARD_argyll-bute12-01.csv,AVG,Donald KELLY Con,0.4,Donald KELLY Con,Clone
SelkirkshireWard_sc-borders12-04,AVG,Vicky DAVIDSON LD,0.4,Vicky DAVIDSON LD,Clone
Sgir_UigeAgusCeannATuathNanLoch_eilean-siar12-04.csv,AVG,Cudig MACLEOD Ind,0.3,Cudig MACLEOD Ind,Clone
Sgir_UigeAgusCeannATuathNanLoch_eilean-siar12-04.csv,AVG,Cudig MACLEOD Ind,0.4,Cudig MACLEOD Ind,Clone
SgireAnRubha_eilean-siar12-05.csv,AVG,ALASDAIR MACLEOD Ind,0.1,ALASDAIR MACLEOD Ind,Clone
SgireAnRubha_eilean-siar12-05.csv,AVG,ALASDAIR MACLEOD Ind,0.2,ALASDAIR MACLEOD Ind,Clone
SgireAnRubha_eilean-siar12-05.csv,AVG,ALASDAIR MACLEOD Ind,0.3,ALASDAIR MACLEOD Ind,Clone
SgireAnRubha_eilean-siar12-05.csv,AVG,ALASDAIR MACLEOD Ind,0.4,ALASDAIR MACLEOD Ind,Clone
SgireanRubha_eilean-siar17-05.csv,AVG,Alasdair MACLEOD Ind,0.4,Alasdair MACLEOD Ind,Clone
ShetlandCentral_shetland12-04,AVG,Davie SANDISON Ind,0.3,Davie SANDISON Ind,Clone
ShetlandCentral_shetland12-04,AVG,Davie SANDISON Ind,0.4,Davie SANDISON Ind,Clone
ShetlandNorth_shetland12-02,AVG,Andrea MANSON Ind,0.2,Andrea MANSON Ind,Clone
ShetlandNorth_shetland12-02,AVG,Andrea MANSON Ind,0.3,Andrea MANSON Ind,Clone
ShetlandNorth_shetland12-02,AVG,Andrea MANSON Ind,0.4,Andrea MANSON Ind,Clone
ShetlandWest_shetland12-03,AVG,Theo SMITH Ind,0.1,Theo SMITH Ind,Clone
ShetlandWest_shetland12-03,AVG,Theo SMITH Ind,0.2,Theo SMITH Ind,Clone
ShetlandWest_shetland12-03,AVG,Theo SMITH Ind,0.3,Theo SMITH Ind,Clone
ShetlandWest_shetland12-03,AVG,Theo SMITH Ind,0.4,Theo SMITH Ind,Clone
SouthsideCentral_southsidecentral,AVG,ALTERNATIVE NAME 7 Anne Marie Millar Lab,0.3,ALTERNATIVE NAME 7 Anne Marie Millar Lab,Clone
SouthsideCentral_southsidecentral,AVG,ALTERNATIVE NAME 7 Anne Marie Millar Lab,0.4,ALTERNATIVE NAME 7 Anne Marie Millar Lab,Clone
Southside_NewingtonWard_edinburgh12-15.csv,AVG,Steve BURGESSGrn,0.4,Steve BURGESSGrn,Clone
Springburn_springburn,AVG,ALTERNATIVE NAME 8 Allan Stewart Lab,0.4,ALTERNATIVE NAME 8 Allan Stewart Lab,Clone
StAndrewsWard_fife12-19.csv,AVG,Frances MELVILLE LD,0.1,Frances MELVILLE LD,Clone
StAndrewsWard_fife12-19.csv,AVG,Frances MELVILLE LD,0.2,Frances MELVILLE LD,Clone
StAndrewsWard_fife12-19.csv,AVG,Frances MELVILLE LD,0.3,Frances MELVILLE LD,Clone
StAndrewsWard_fife12-19.csv,AVG,Frances MELVILLE LD,0.4,Frances MELVILLE LD,Clone
SteornabhaghaDeas_eilean-siar12-06.csv,AVG,Charlie NICOLSON Ind,0.4,Charlie NICOLSON Ind,Clone
SteornabhaghaDeas_eilean-siar17-06.csv,AVG,Charlie NICOLSON Ind,0.3,Charlie NICOLSON Ind,Clone
SteornabhaghaDeas_eilean-siar17-06.csv,AVG,Charlie NICOLSON Ind,0.4,Charlie NICOLSON Ind,Clone
SteornabhaghaTuath_eilean-siar12-07.csv,AVG,Iain MACKENZIE Ind,0.1,Iain MACKENZIE Ind,Clone
SteornabhaghaTuath_eilean-siar12-07.csv,AVG,Iain MACKENZIE Ind,0.1,Iain MACKENZIE Ind,Clone
SteornabhaghaTuath_eilean-siar12-07.csv,AVG,Iain MACKENZIE Ind,0.2,Iain MACKENZIE Ind,Clone
SteornabhaghaTuath_eilean-siar12-07.csv,AVG,Iain MACKENZIE Ind,0.2,Iain MACKENZIE Ind,Clone
SteornabhaghaTuath_eilean-siar12-07.csv,AVG,Iain MACKENZIE Ind,0.3,Iain MACKENZIE Ind,Clone
SteornabhaghaTuath_eilean-siar12-07.csv,AVG,Iain MACKENZIE Ind,0.3,Iain MACKENZIE Ind,Clone
SteornabhaghaTuath_eilean-siar12-07.csv,AVG,Iain MACKENZIE Ind,0.4,Iain MACKENZIE Ind,Clone
SteornabhaghaTuath_eilean-siar12-07.csv,AVG,Iain MACKENZIE Ind,0.4,Iain MACKENZIE Ind,Clone
Stevenston_n-ayrshire17-04,AVG,John SWEENEY Lab,0.3,John SWEENEY Lab,Clone
Stevenston_n-ayrshire17-04,AVG,John SWEENEY Lab,0.4,John SWEENEY Lab,Clone
StirlingEast_stirling17-06,AVG,Alison LAURIE SNP,0.4,Alison LAURIE SNP,Clone
StirlingNorth_stirling17-04,AVG,Susan MCGILL SNP,0.4,Susan MCGILL SNP,Clone
StonehavenandLowerDeesideWard_aberdeenshire12-18.csv,AVG,Wendy AGNEW Con,0.2,Wendy AGNEW Con,Clone
StonehavenandLowerDeesideWard_aberdeenshire12-18.csv,AVG,Wendy AGNEW Con,0.3,Wendy AGNEW Con,Clone
StonehavenandLowerDeesideWard_aberdeenshire12-18.csv,AVG,Wendy AGNEW Con,0.4,Wendy AGNEW Con,Clone
StranraerandtheRhins_dumgal17-01.csv,AVG,Willie SCOBIE Ind,0.4,Willie SCOBIE Ind,Clone
StrathmartineWard_dundee12-01.csv,AVG,John ALEXANDER SNP,0.4,John ALEXANDER SNP,Clone
Strathmartine_dundee17-01.csv,AVG,John ALEXANDER SNP,0.4,John ALEXANDER SNP,Clone
Strathmore_perth-kinross12-02,AVG,Alan GRANT SNP,0.4,Alan GRANT SNP,Clone
StromnessandSouthIsles_orkney12-03,AVG,James STOCKAN Ind,0.4,James STOCKAN Ind,Clone
TainandEasterRossWard_highland12-08,AVG,Alasdair RHIND Ind,0.4,Alasdair RHIND Ind,Clone
TheFerry_dundee17-08.csv,AVG,Derek SCOTT Con,0.4,Derek SCOTT Con,Clone
ThursoWard_highland12-02,AVG,Donnie MACKAY Ind,0.4,Donnie MACKAY Ind,Clone
Tillydrone-Seaton-OldAberdeenWard_Ward6.csv,AVG,Alexander MCLELLAN SNP,0.3,Alexander MCLELLAN SNP,Clone
Tillydrone-Seaton-OldAberdeenWard_Ward6.csv,AVG,Alexander MCLELLAN SNP,0.4,Alexander MCLELLAN SNP,Clone
TillydroneSeatonOldAberdeenWard_aberdeen17-06.csv,AVG,Alexander MCLELLAN SNP,0.3,Alexander MCLELLAN SNP,Clone
TillydroneSeatonOldAberdeenWard_aberdeen17-06.csv,AVG,Alexander MCLELLAN SNP,0.4,Alexander MCLELLAN SNP,Clone
Torry-FerryhillWard_Aberdeen City Torry-Ferryhill Ward by election 2019,AVG,Audrey NICOLL UNKNOWN,0.4,Audrey NICOLL UNKNOWN,Clone
Torry-FerryhillWard_Ward12.csv,AVG,Christian ALLARD SNP,0.3,Christian ALLARD SNP,Clone
Torry-FerryhillWard_Ward12.csv,AVG,Christian ALLARD SNP,0.4,Christian ALLARD SNP,Clone
TorryFerryhillWard_aberdeen17-12.csv,AVG,Christian Guy ALLARD SNP,0.3,Christian Guy ALLARD SNP,Clone
TorryFerryhillWard_aberdeen17-12.csv,AVG,Christian Guy ALLARD SNP,0.4,Christian Guy ALLARD SNP,Clone
TranentWallyfordandMacmerry_e-lothian17-03.csv,AVG,Fiona DUGDALE Lab,0.4,Fiona DUGDALE Lab,Clone
TranentWallyfordandMacmerry_e-lothian17-03.csv,AVG,Fiona DUGDALE Lab,0.4,Fiona DUGDALE Lab,Clone
TroupWard_aberdeenshire12-02.csv,AVG,Hamish PARTRIDGE SNP,0.4,Hamish PARTRIDGE SNP,Clone
TweeddaleEastWard_sc-borders12-02,AVG,Stuart BELL SNP,0.4,Stuart BELL SNP,Clone
TweeddaleWestWard_sc-borders12-01,AVG,Catriona Judith Steel BHATIA LD,0.4,Catriona Judith Steel BHATIA LD,Clone
Ward01-IrvineWest_n-ayrshire12-01,AVG,Ian CLARKSON Lab,0.4,Ian CLARKSON Lab,Clone
Ward02-IrvineEast_n-ayrshire12-02,AVG,Joan STURGEON SNP,0.4,Joan STURGEON SNP,Clone
Ward03-Ardrossan_Preference-Profile-Ardrossan_copy,AVG,Tony GURNEY SNP,0.4,Tony GURNEY SNP,Clone
Ward04-Arran_Preference-Profile-Arran_copy,AVG,Timothy BILLINGS Con,0.4,Timothy BILLINGS Con,Clone
Ward04-SaltcoatsandStevenston_n-ayrshire12-04,AVG,Jim MONTGOMERIE Lab,0.4,Jim MONTGOMERIE Lab,Clone
Ward05-ArdrossanandArran_n-ayrshire12-05,AVG,Tony GURNEY SNP,0.3,Tony GURNEY SNP,Clone
Ward05-ArdrossanandArran_n-ayrshire12-05,AVG,Tony GURNEY SNP,0.4,Tony GURNEY SNP,Clone
Ward05-SaltcoatsandStevenston_Preference-Profile-Saltcoats-and-Stevenston_copy,AVG,Jim MONTGOMERIE Lab,0.4,Jim MONTGOMERIE Lab,Clone
Ward06-DalryandWestKilbride_n-ayrshire12-06,AVG,Robert BARR Ind,0.4,Robert BARR Ind,Clone
Ward07-IrvineWest_Preference-Profile-Irvine-West_copy,AVG,Shaun MACAULAY SNP,0.3,Shaun MACAULAY SNP,Clone
Ward07-IrvineWest_Preference-Profile-Irvine-West_copy,AVG,Shaun MACAULAY SNP,0.4,Shaun MACAULAY SNP,Clone
Ward07-KilbirnieandBeith_n-ayrshire12-07,AVG,Anthea DICKSON SNP,0.4,Anthea DICKSON SNP,Clone
Ward08-IrvineEast_Preference-Profile-Irvine-East_copy,AVG,Marie BURNS SNP,0.4,Marie BURNS SNP,Clone
Ward09-IrvineSouth_Preference-Profile-Irvine-South_copy,AVG,Christina LARSEN SNP,0.4,Christina LARSEN SNP,Clone
Ward1-BanffandDistrict_ward1.csv,AVG,Glen David REYNOLDS SNP,0.3,Glen David REYNOLDS SNP,Clone
Ward1-BanffandDistrict_ward1.csv,AVG,Glen David REYNOLDS SNP,0.4,Glen David REYNOLDS SNP,Clone
Ward1-CarseofGowrie_Ward1,AVG,Alasdair BAILEY Lab,0.4,Alasdair BAILEY Lab,Clone
Ward1-ClydesdaleWest_s-lanarks12-01,AVG,Eileen LOGAN Lab,0.4,Eileen LOGAN Lab,Clone
Ward1-ClydesdaleWest_s-lanarks17-01,AVG,Eileen LOGAN Lab,0.4,Eileen LOGAN Lab,Clone
Ward1-Dyce-Bucksburn-Danestone_aberdeen12-01.csv,AVG,SNP Neil MACGREGOR,0.4,SNP Neil MACGREGOR,Clone
Ward1-Musselburgh_Ward1.csv,AVG,Cher CASSINI SNP,0.4,Cher CASSINI SNP,Clone
Ward1-NorthWestandCentralSutherland_highland17-01,AVG,Linda MUNRO LD,0.2,Linda MUNRO LD,Clone
Ward1-NorthWestandCentralSutherland_highland17-01,AVG,Linda MUNRO LD,0.3,Linda MUNRO LD,Clone
Ward1-NorthWestandCentralSutherland_highland17-01,AVG,Linda MUNRO LD,0.4,Linda MUNRO LD,Clone
Ward1-RenfrewNorthandBraehead_renfs17-01,AVG,Bill BROWN Lab,0.4,Bill BROWN Lab,Clone
Ward1-StranraerandtheRhins_ward1.csv,AVG,Andrew GIUSTI Con,0.4,Andrew GIUSTI Con,Clone
Ward1-Strathmartine_Ward1.csv,AVG,John ALEXANDER SNP,0.4,John ALEXANDER SNP,Clone
Ward1-Troon_south ayrshire2022ward 1,AVG,Craig MACKAY SNP,0.4,Craig MACKAY SNP,Clone
Ward1-TrossachsandTeith_preferenceprofile_v0001_ward-1-trossachs-and-teith_06052022_124254,AVG,Martin EARL Con,0.4,Martin EARL Con,Clone
Ward1-TweeddaleWest_sc-borders17-01,AVG,Eric SMALL Con,0.4,Eric SMALL Con,Clone
Ward1-WestFifeCoastalVillages_PreferenceProfile_V0001_Ward-1-West-Fife-and-Coastal-Villages_06052022_145537.csv,AVG,Graeme James DOWNIE Lab,0.4,Graeme James DOWNIE Lab,Clone
Ward1-WestFifeCoastalVillages_fife17-01.csv,AVG,Bobby CLELLAND Lab,0.4,Bobby CLELLAND Lab,Clone
Ward10-EastKilbrideEast_s-lanarks17-10,AVG,Gladys MILLER SNP,0.4,Gladys MILLER SNP,Clone
Ward10-EastKilbrideEast_ward_10_east_kilbride_east_preference_profile,AVG,Gladys FERGUSON-MILLER SNP,0.4,Gladys FERGUSON-MILLER SNP,Clone
Ward10-Hazlehead-Ashley-QueensCross_aberdeen12-10.csv,AVG,LD Jennifer STEWART,0.4,LD Jennifer STEWART,Clone
Ward10-HelensburghCentral_ward10.csv,AVG,Fiona HOWARD Lab,0.4,Fiona HOWARD Lab,Clone
Ward10-HoustonCrossleeandLinwood_renfs17-10,AVG,Alison Jean DOWLING Lab,0.4,Alison Jean DOWLING Lab,Clone
Ward10-PerthCitySouth_perth-kinross17-10,AVG,Willie WILSON LD,0.4,Willie WILSON LD,Clone
Ward10-WestGarioch_preferenceprofile_v0001_ward-10-west-garioch_06052022_172124.csv,AVG,Moray Charles GRANT SNP,0.3,Moray Charles GRANT SNP,Clone
Ward10-WestGarioch_preferenceprofile_v0001_ward-10-west-garioch_06052022_172124.csv,AVG,Moray Charles GRANT SNP,0.4,Moray Charles GRANT SNP,Clone
Ward10Anderston-City-Yorkhill_Ward10,AVG,Christy MEARNS Re-elect your Grn Councillor,0.3,Christy MEARNS Re-elect your Grn Councillor,Clone
Ward10Anderston-City-Yorkhill_Ward10,AVG,Christy MEARNS Re-elect your Grn Councillor,0.4,Christy MEARNS Re-elect your Grn Councillor,Clone
Ward10Anderston-City_glasgow12-10.csv,AVG,Philip BRAAT Lab,0.4,Philip BRAAT Lab,Clone
Ward10AnderstonCityYorkhill_glasgow17-010.csv,AVG,Eva BOLANDER SNP,0.3,Eva BOLANDER SNP,Clone
Ward10AnderstonCityYorkhill_glasgow17-010.csv,AVG,Eva BOLANDER SNP,0.4,Eva BOLANDER SNP,Clone
Ward10SteornabhaghaDeas_ward10_preferenceprofile.csv,AVG,GEORGE MURRAY Ind,0.2,GEORGE MURRAY Ind,Clone
Ward10SteornabhaghaDeas_ward10_preferenceprofile.csv,AVG,GEORGE MURRAY Ind,0.3,GEORGE MURRAY Ind,Clone
Ward10SteornabhaghaDeas_ward10_preferenceprofile.csv,AVG,GEORGE MURRAY Ind,0.4,GEORGE MURRAY Ind,Clone
Ward11-CaolandMallaig_highland17-11,AVG,Allan HENDERSON Ind,0.4,Allan HENDERSON Ind,Clone
Ward11-CoatbridgeSouth_n-lanarks17-011,AVG,Tracy CARRAGHER SNP,0.4,Tracy CARRAGHER SNP,Clone
Ward11-HawickHermitage_sc borders2022ward 11,AVG,Watson MCATEER Ind,0.4,Watson MCATEER Ind,Clone
Ward11-KirkcaldyCentral_PreferenceProfile_V0001_Ward-11-Kirkcaldy-Central_06052022_145551.csv,AVG,Alistair CAMERON Lab,0.4,Alistair CAMERON Lab,Clone
Ward11-KirkcaldyCentral_fife17-11.csv,AVG,Alistair CAMERON Lab,0.3,Alistair CAMERON Lab,Clone
