file,candidate_cloned,percent,unique_winners,diverges,method
Ward1-Strathmartine_Ward1.csv,Laura WHYTE Alba,0.0,['John ALEXANDER SNP'],False,OM
Ward12Fortissat_n-lanarks12-12,Jim ROBERTSON Lab,0.0,['Jim ROBERTSON Lab'],False,OM
Ward13-WesthillandDistrict_preferenceprofile_v0001_ward-13-westhill-and-district_06052022_172124.csv,Craig MILLER Con,0.0,['Iris Margaret WALKER LD'],False,OM
Ward18-St.Andrews_PreferenceProfile_V0001_Ward-18-St.-Andrews_06052022_151928.csv,Ann VERNER SNP,0.0,['Jane Ann LISTON LD'],False,OM
Ward18-St.Andrews_PreferenceProfile_V0001_Ward-18-St.-Andrews_06052022_151928.csv,Fergus Ramsay COOK Grn,0.0,['Jane Ann LISTON LD'],False,OM
Ward18-St.Andrews_PreferenceProfile_V0001_Ward-18-St.-Andrews_06052022_151928.csv,Robin LAWSON Con,0.0,['Jane Ann LISTON LD'],False,OM
Ward18-St.Andrews_PreferenceProfile_V0001_Ward-18-St.-Andrews_06052022_151928.csv,Rosalind GARTON Lab,0.0,['Jane Ann LISTON LD'],False,OM
Ward18-St.Andrews_PreferenceProfile_V0001_Ward-18-St.-Andrews_06052022_151928.csv,none,0.0,['Jane Ann LISTON LD'],False,OM
Ward18-StonehavenandLowerDeeside_preferenceprofile_v0001_ward-18-stonehaven-and-lower-deeside_06052022_172124.csv,Dawn BLACK SNP,0.0,['Sarah DICKINSON LD'],False,OM
Ward18-StonehavenandLowerDeeside_preferenceprofile_v0001_ward-18-stonehaven-and-lower-deeside_06052022_172124.csv,Dennis ROBERTSON SNP,0.0,['Sarah DICKINSON LD'],False,OM
Ward18-StonehavenandLowerDeeside_preferenceprofile_v0001_ward-18-stonehaven-and-lower-deeside_06052022_172124.csv,Wendy AGNEW Con,0.0,['Sarah DICKINSON LD'],False,OM
Ward7-TainandEasterRoss_Highland 2023 by-election Ward 7,Michael PERERA Lab,0.0,['Maureen ROSS Ind'],False,OM
Ward9SteornabhaghaTuath_ward09_preferenceprofile.csv,John Murdo MACMILLAN Ind,0.0,['Duncan MACINNES Ind'],False,OM
Ward9SteornabhaghaTuath_ward09_preferenceprofile.csv,Malcolm Ivor MCTAGGART Ind,0.0,['Duncan MACINNES Ind'],False,OM
Ward9SteornabhaghaTuath_ward09_preferenceprofile.csv,Maxi MACNEILL Ind,0.0,['Duncan MACINNES Ind'],False,OM
Ward9SteornabhaghaTuath_ward09_preferenceprofile.csv,Tracey DINNER Ind,0.0,['Duncan MACINNES Ind'],False,OM
Ward9SteornabhaghaTuath_ward09_preferenceprofile.csv,Willie MACRAE Ind,0.0,['Duncan MACINNES Ind'],False,OM
Ward9SteornabhaghaTuath_ward09_preferenceprofile.csv,none,0.0,['Duncan MACINNES Ind'],False,OM
ArdrossanandArran_n-ayrshire17-05,Timothy BILLINGS Con,0.1,['Tony GURNEY SNP'],False,OM
BarraighBhatarsaighEirisgeighAgusUibhistADeas_eilean-siar12-01.csv,David BLANEY Ind,0.1,['Donald MANFORD SNP'],False,OM
BlackIsleWard_highland12-10,Isobel MCCALLUM Ind,0.1,['Billy BARCLAY Ind'],False,OM
BrechinandEdzell_angus17-02.csv,Bob MYLES Ind,0.1,['Bob MYLES Ind'],False,OM
DeeWard_dumgal12-04.csv,Lab Marsali CAIG,0.1,['Ind Colin WYPER'],False,OM
DingwallandSeaforthWard_highland12-09,Alister MACKINNON Ind,0.1,['Margaret PATERSON Ind'],False,OM
DunblaneandBridgeofAllan_stirling17-03,Alastair MAJURY Con,0.1,['Alastair MAJURY Con'],False,OM
Eileana_Cheo_PreferenceProfile_V0001_Eilean_a__Che___06052022_161539,Fay THOMSON Ind,0.1,['John FINLAYSON Ind'],False,OM
GiffnockandThornliebankWard_e-renfs12-03.csv,Jim FLETCHER Lab,0.1,['Jim FLETCHER Lab'],False,OM
GlenrothesWestAndKinglassieWard_fife12-14.csv,Craig WALKER SNP,0.1,['Peter GRANT SNP'],False,OM
KirkwallEastWard_orkney17-01,Ingirid Windwick JOLLY Ind,0.1,['Steven HEDDLE Ind'],False,OM
KirkwallEastWard_orkney17-01,Mike BERSTON Ind,0.1,['Steven HEDDLE Ind'],False,OM
KirkwallEastWard_orkney17-01,PAUL DAWSON Ind,0.1,['Steven HEDDLE Ind'],False,OM
LochaTuath_eilean-siar12-08.csv,Alasdair NICHOLSON Ind,0.1,['Catriona STEWART Ind'],False,OM
LochaTuath_eilean-siar12-08.csv,Donald Finlayson CRICHTON Ind,0.1,['Catriona STEWART Ind'],False,OM
LochaTuath_eilean-siar12-08.csv,JOHN A MACIVER Ind,0.1,['Catriona STEWART Ind'],False,OM
LochaTuath_eilean-siar12-08.csv,KENNETH A MACIVER SNP,0.1,['Catriona STEWART Ind'],False,OM
MidFormartineWard_aberdeenshire12-08.csv,Braden DAVY Lab,0.1,['Allan HENDRY SNP'],False,OM
NorthEast_dundee17-06.csv,Curtis LARGE Con,0.1,['Gregor MURRAY SNP'],False,OM
NorthfieldMastrickNorthWard_aberdeen17-04.csv,Sam FORMAN LD,0.1,['Jackie DUNBAR SNP'],False,OM
SteornabhaghaTuath_eilean-siar12-07.csv,Iain MACKENZIE Ind,0.1,['Clone'],False,OM
Tillydrone-Seaton-OldAberdeenWard_Ward6.csv,Kairin VAN SWEEDEN SNP,0.1,['Alexander MCLELLAN SNP'],False,OM
Ward1-Strathmartine_Ward1.csv,Laura WHYTE Alba,0.1,['John ALEXANDER SNP'],False,OM
Ward10-HoustonCrossleeandLinwood_Preference_profile_for_Ward_10_Houston_Crosslee_and_Linwood_copy,Audrey DOIG SNP,0.1,['Alison ANN-DOWLING Labour and Co-operative Party'],False,OM
Ward12Fortissat_n-lanarks12-12,Jim ROBERTSON Lab,0.1,['Jim ROBERTSON Lab'],False,OM
Ward13-WesthillandDistrict_aberdeenshire17-13.csv,David AITCHISON SNP,0.1,['Ron MCKAIL Con'],False,OM
Ward13-WesthillandDistrict_preferenceprofile_v0001_ward-13-westhill-and-district_06052022_172124.csv,Craig MILLER Con,0.1,['Iris Margaret WALKER LD'],False,OM
Ward18-St.Andrews_PreferenceProfile_V0001_Ward-18-St.-Andrews_06052022_151928.csv,Ann VERNER SNP,0.1,['Jane Ann LISTON LD'],False,OM
Ward18-St.Andrews_PreferenceProfile_V0001_Ward-18-St.-Andrews_06052022_151928.csv,Fergus Ramsay COOK Grn,0.1,['Jane Ann LISTON LD'],False,OM
Ward18-St.Andrews_PreferenceProfile_V0001_Ward-18-St.-Andrews_06052022_151928.csv,Robin LAWSON Con,0.1,['Jane Ann LISTON LD'],False,OM
Ward18-St.Andrews_PreferenceProfile_V0001_Ward-18-St.-Andrews_06052022_151928.csv,Rosalind GARTON Lab,0.1,['Jane Ann LISTON LD'],False,OM
Ward18-StonehavenandLowerDeeside_preferenceprofile_v0001_ward-18-stonehaven-and-lower-deeside_06052022_172124.csv,Dawn BLACK SNP,0.1,['Sarah DICKINSON LD'],False,OM
Ward18-StonehavenandLowerDeeside_preferenceprofile_v0001_ward-18-stonehaven-and-lower-deeside_06052022_172124.csv,Wendy AGNEW Con,0.1,['Sarah DICKINSON LD'],False,OM
Ward2-MidGallowayandWigtownWest_ward2.csv,David INGLIS Con,0.1,['David INGLIS Con'],False,OM
Ward5Govan_glasgow12-05.csv,John FLANAGAN Ind,0.1,['James ADAMS Lab'],False,OM
Ward6-InverkeithingDalgetyBay_PreferenceProfile_V0001_Ward-6-Inverkeithing-and-Dalgety-Bay_06052022_151927.csv,Dave DEMPSEY Con,0.1,['David BARRATT SNP'],False,OM
Ward9Calton_glasgow17-009.csv,Thomas RANNACHAN Lab,0.1,['Greg HEPBURN SNP'],False,OM
Ward9SteornabhaghaTuath_ward09_preferenceprofile.csv,John Murdo MACMILLAN Ind,0.1,['Duncan MACINNES Ind'],False,OM
Ward9SteornabhaghaTuath_ward09_preferenceprofile.csv,Maxi MACNEILL Ind,0.1,['Duncan MACINNES Ind'],False,OM
Ward9SteornabhaghaTuath_ward09_preferenceprofile.csv,Tracey DINNER Ind,0.1,['Duncan MACINNES Ind'],False,OM
Ward9SteornabhaghaTuath_ward09_preferenceprofile.csv,Willie MACRAE Ind,0.1,['Duncan MACINNES Ind'],False,OM
4.PaisleyNorthWestWard_renfs12-04,Allison COOK Con,0.2,['Terry KELLY Lab'],False,OM
AirdandLochNessWard_highland12-13,Mike ROBB Lab,0.2,['Margaret Christine DAVIDSON Ind'],False,OM
ArdrossanandArran_n-ayrshire17-05,Timothy BILLINGS Con,0.2,['Tony GURNEY SNP'],False,OM
BarraighBhatarsaighEirisgeighAgusUibhistADeas_eilean-siar12-01.csv,David BLANEY Ind,0.2,['Donald MANFORD SNP'],False,OM
BeinnnaFoghlaagusUibhistaTuath_eilean-siar17-02.csv,Andrew WALKER Ind,0.2,['Uisdean ROBERTSON Ind'],False,OM
BrechinandEdzell_angus17-02.csv,Bob MYLES Ind,0.2,['Bob MYLES Ind'],False,OM
DeeWard_dumgal12-04.csv,Lab Marsali CAIG,0.2,['Ind Colin WYPER'],False,OM
DingwallandSeaforthWard_highland12-09,Alister MACKINNON Ind,0.2,['Margaret PATERSON Ind'],False,OM
DunblaneandBridgeofAllan_stirling17-03,Alastair MAJURY Con,0.2,['Alastair MAJURY Con'],False,OM
Eileana_Cheo_PreferenceProfile_V0001_Eilean_a__Che___06052022_161539,Fay THOMSON Ind,0.2,['John FINLAYSON Ind'],False,OM
GiffnockandThornliebankWard_e-renfs12-03.csv,Jim FLETCHER Lab,0.2,['Jim FLETCHER Lab'],False,OM
GlenrothesWestAndKinglassieWard_fife12-14.csv,Craig WALKER SNP,0.2,['Peter GRANT SNP'],False,OM
KirkcaldyEastWard_fife12-13.csv,Edgar COOK Con,0.2,['Lawrence BROWN Lab'],False,OM
KirkwallEastWard_orkney17-01,Ingirid Windwick JOLLY Ind,0.2,['Steven HEDDLE Ind'],False,OM
KirkwallEastWard_orkney17-01,Mike BERSTON Ind,0.2,['Steven HEDDLE Ind'],False,OM
KirkwallEastWard_orkney17-01,PAUL DAWSON Ind,0.2,['Steven HEDDLE Ind'],False,OM
LochaTuath_eilean-siar12-08.csv,Alasdair NICHOLSON Ind,0.2,['Catriona STEWART Ind'],False,OM
LochaTuath_eilean-siar12-08.csv,KENNETH A MACIVER SNP,0.2,['Catriona STEWART Ind'],False,OM
LochaTuath_eilean-siar17-08.csv,Allan Cameron MACLACHLAN Ind,0.2,['Donald Finlayson CRICHTON Ind'],False,OM
MidlothianWest_midlothian17-04,Andrew COVENTRY Ind,0.2,['Russell IMRIE Lab'],False,OM
NorthEast_dundee17-06.csv,Curtis LARGE Con,0.2,['Gregor MURRAY SNP'],False,OM
SpeysideGlenlivet_moray17-01,Angus ANDERSON SNP,0.2,['Derek ROSS Ind'],False,OM
SteornabhaghaTuath_eilean-siar12-07.csv,Iain MACKENZIE Ind,0.2,['Clone'],False,OM
Tillydrone-Seaton-OldAberdeenWard_Ward6.csv,Kairin VAN SWEEDEN SNP,0.2,['Alexander MCLELLAN SNP'],False,OM
Ward1-Strathmartine_Ward1.csv,Laura WHYTE Alba,0.2,['John ALEXANDER SNP'],False,OM
Ward12Fortissat_n-lanarks12-12,Jim ROBERTSON Lab,0.2,['Jim ROBERTSON Lab'],False,OM
Ward13-Kincorth-Loirston_aberdeen12-13.csv,LD Kate DEAN,0.2,['Lab Neil COONEY'],False,OM
Ward13-WesthillandDistrict_preferenceprofile_v0001_ward-13-westhill-and-district_06052022_172124.csv,Craig MILLER Con,0.2,['Iris Margaret WALKER LD'],False,OM
Ward18-St.Andrews_PreferenceProfile_V0001_Ward-18-St.-Andrews_06052022_151928.csv,Fergus Ramsay COOK Grn,0.2,['Jane Ann LISTON LD'],False,OM
Ward18-St.Andrews_PreferenceProfile_V0001_Ward-18-St.-Andrews_06052022_151928.csv,Robin LAWSON Con,0.2,['Jane Ann LISTON LD'],False,OM
Ward18-StonehavenandLowerDeeside_preferenceprofile_v0001_ward-18-stonehaven-and-lower-deeside_06052022_172124.csv,Dawn BLACK SNP,0.2,['Sarah DICKINSON LD'],False,OM
Ward18-StonehavenandLowerDeeside_preferenceprofile_v0001_ward-18-stonehaven-and-lower-deeside_06052022_172124.csv,Wendy AGNEW Con,0.2,['Sarah DICKINSON LD'],False,OM
Ward2-Troup_aberdeenshire17-02.csv,Ross Alexander CASSIE SNP,0.2,['Mark FINDLATER Con'],False,OM
Ward3-ShetlandWest_shetland17-03,Debra Jane NICOLSON Ind,0.2,['Theo SMITH Ind'],False,OM
Ward5-Hilton-Stockethill_aberdeen12-05.csv,Ind David Page HENDERSON,0.2,['Lab George ADAM'],False,OM
Ward6-InverclydeSouthWest_inverclyde12-06,Ciano REBECCHI LD,0.2,['Ciano REBECCHI LD'],False,OM
Ward6-InverkeithingDalgetyBay_PreferenceProfile_V0001_Ward-6-Inverkeithing-and-Dalgety-Bay_06052022_151927.csv,Dave DEMPSEY Con,0.2,['David BARRATT SNP'],False,OM
Ward6-PaisleySoutheast_Preference_profile_for_Ward_6_Paisley_Southeast_copy,Eddie DEVINE Lab,0.2,['Bruce MACFARLANE SNP'],False,OM
Ward7Langside_glasgow12-07-recalc.csv,Paul COLESHILL LD,0.2,['Archie GRAHAM Lab'],False,OM
Ward8-KelsoDistrict_sc-borders17-08,Alison LAMOND SNP,0.2,['Tom WEATHERSTON Con'],False,OM
Ward9SteornabhaghaTuath_ward09_preferenceprofile.csv,John Murdo MACMILLAN Ind,0.2,['Duncan MACINNES Ind'],False,OM
Ward9SteornabhaghaTuath_ward09_preferenceprofile.csv,Maxi MACNEILL Ind,0.2,['Duncan MACINNES Ind'],False,OM
Ward9SteornabhaghaTuath_ward09_preferenceprofile.csv,Tracey DINNER Ind,0.2,['Duncan MACINNES Ind'],False,OM
Ward9SteornabhaghaTuath_ward09_preferenceprofile.csv,Willie MACRAE Ind,0.2,['Duncan MACINNES Ind'],False,OM
7.JohnstoneSouthElderslieHowwoodWard_renfs12-07,STEPHEN MCGEE SNP,0.3,['John CALDWELL Lab'],False,OM
ArdrossanandArran_n-ayrshire17-05,Timothy BILLINGS Con,0.3,['Tony GURNEY SNP'],False,OM
BarraighBhatarsaighEirisgeighAgusUibhistADeas_eilean-siar12-01.csv,David BLANEY Ind,0.3,['Donald MANFORD SNP'],False,OM
BrechinandEdzell_angus17-02.csv,Bob MYLES Ind,0.3,['Bob MYLES Ind'],False,OM
DeeWard_dumgal12-04.csv,Lab Marsali CAIG,0.3,['Ind Colin WYPER'],False,OM
DingwallandSeaforthWard_highland12-09,Alister MACKINNON Ind,0.3,['Margaret PATERSON Ind'],False,OM
DunblaneandBridgeofAllan_stirling17-03,Alastair MAJURY Con,0.3,['Alastair MAJURY Con'],False,OM
Eileana_Cheo_PreferenceProfile_V0001_Eilean_a__Che___06052022_161539,Fay THOMSON Ind,0.3,['John FINLAYSON Ind'],False,OM
GiffnockandThornliebankWard_e-renfs12-03.csv,Jim FLETCHER Lab,0.3,['Jim FLETCHER Lab'],False,OM
GlenrothesWestAndKinglassieWard_fife12-14.csv,Craig WALKER SNP,0.3,['Peter GRANT SNP'],False,OM
InverkeithingAndDalgetyBayWard_fife12-06.csv,Dave WALKER LD,0.3,['Gavin YATES Lab'],False,OM
KirkwallEastWard_orkney17-01,Ingirid Windwick JOLLY Ind,0.3,['Steven HEDDLE Ind'],False,OM
KirkwallEastWard_orkney17-01,Mike BERSTON Ind,0.3,['Steven HEDDLE Ind'],False,OM
KirkwallEastWard_orkney17-01,PAUL DAWSON Ind,0.3,['Steven HEDDLE Ind'],False,OM
LochaTuath_eilean-siar12-08.csv,Alasdair NICHOLSON Ind,0.3,['Catriona STEWART Ind'],False,OM
LochaTuath_eilean-siar12-08.csv,KENNETH A MACIVER SNP,0.3,['Catriona STEWART Ind'],False,OM
NewtonMearnsSouthWard_e-renfs12-05.csv,Frank ANGELL SNP,0.3,['Jim SWIFT Con'],False,OM
NorthEast_dundee17-06.csv,Curtis LARGE Con,0.3,['Gregor MURRAY SNP'],False,OM
SteornabhaghaTuath_eilean-siar12-07.csv,Iain MACKENZIE Ind,0.3,['Clone'],False,OM
StirlingNorth_stirling17-04,Jim THOMSON SNP,0.3,['Susan MCGILL SNP'],False,OM
Tillydrone-Seaton-OldAberdeenWard_Ward6.csv,Kairin VAN SWEEDEN SNP,0.3,['Alexander MCLELLAN SNP'],False,OM
Ward1-Strathmartine_Ward1.csv,Laura WHYTE Alba,0.3,['John ALEXANDER SNP'],False,OM
Ward12Fortissat_n-lanarks12-12,Jim ROBERTSON Lab,0.3,['Jim ROBERTSON Lab'],False,OM
Ward13-Fortissat_Preference Profile Ward 13 Fortissat,Emma Rachel CUTHBERTSON Grn,0.3,['Martin MCCULLOCH Lab'],False,OM
Ward13-WesthillandDistrict_preferenceprofile_v0001_ward-13-westhill-and-district_06052022_172124.csv,Craig MILLER Con,0.3,['Iris Margaret WALKER LD'],False,OM
Ward18-St.Andrews_PreferenceProfile_V0001_Ward-18-St.-Andrews_06052022_151928.csv,Fergus Ramsay COOK Grn,0.3,['Jane Ann LISTON LD'],False,OM
Ward18-St.Andrews_PreferenceProfile_V0001_Ward-18-St.-Andrews_06052022_151928.csv,Robin LAWSON Con,0.3,['Jane Ann LISTON LD'],False,OM
Ward18-StonehavenandLowerDeeside_preferenceprofile_v0001_ward-18-stonehaven-and-lower-deeside_06052022_172124.csv,Dawn BLACK SNP,0.3,['Sarah DICKINSON LD'],False,OM
Ward18-StonehavenandLowerDeeside_preferenceprofile_v0001_ward-18-stonehaven-and-lower-deeside_06052022_172124.csv,Wendy AGNEW Con,0.3,['Sarah DICKINSON LD'],False,OM
Ward19-InvernessSouth_Highland 2024 by-election Ward 19,Ryan FORBES Con,0.3,['Duncan Cameron MCDONALD Ind'],False,OM
Ward2-KirkwallWestandOrphirWard_ward2,Ivan TAYLOR Ind,0.3,['Leslie MANSON Ind'],False,OM
Ward22-BuckhavenMethilWemyssVillages_fife17-22.csv,Keith Henry BARTON Con,0.3,['Ken CALDWELL SNP'],False,OM
Ward3-AyrNorth_south ayrshire2022ward 3,Ian DAVIS Con,0.3,['Laura BRENNAN-WHITEFIELD SNP'],False,OM
Ward4-AyrEast_south ayrshire2022ward 4,Ian DOUGLAS SNP,0.3,['Chris CULLEN SNP'],False,OM
Ward6-InverclydeSouthWest_inverclyde12-06,Ciano REBECCHI LD,0.3,['Ciano REBECCHI LD'],False,OM
Ward6-InverkeithingDalgetyBay_PreferenceProfile_V0001_Ward-6-Inverkeithing-and-Dalgety-Bay_06052022_151927.csv,Dave DEMPSEY Con,0.3,['David BARRATT SNP'],False,OM
Ward9SteornabhaghaTuath_ward09_preferenceprofile.csv,John Murdo MACMILLAN Ind,0.3,['Duncan MACINNES Ind'],False,OM
Ward9SteornabhaghaTuath_ward09_preferenceprofile.csv,Maxi MACNEILL Ind,0.3,['Duncan MACINNES Ind'],False,OM
Ward9SteornabhaghaTuath_ward09_preferenceprofile.csv,Tracey DINNER Ind,0.3,['Duncan MACINNES Ind'],False,OM
Ward9SteornabhaghaTuath_ward09_preferenceprofile.csv,Willie MACRAE Ind,0.3,['Duncan MACINNES Ind'],False,OM
ArdrossanandArran_n-ayrshire17-05,Timothy BILLINGS Con,0.4,['Tony GURNEY SNP'],False,OM
BannockburnWard_stirling12-07,Gerard MCLAUGHLAN SNP,0.4,['Margaret BRISLEY Lab'],False,OM
BarraighBhatarsaighEirisgeighAgusUibhistADeas_eilean-siar12-01.csv,David BLANEY Ind,0.4,['Donald MANFORD SNP'],False,OM
BrechinandEdzell_angus17-02.csv,Bob MYLES Ind,0.4,['Clone'],False,OM
DeeWard_dumgal12-04.csv,Lab Marsali CAIG,0.4,['Ind Colin WYPER'],False,OM
DingwallandSeaforthWard_highland12-09,Alister MACKINNON Ind,0.4,['Margaret PATERSON Ind'],False,OM
DunblaneandBridgeofAllan_stirling17-03,Alastair MAJURY Con,0.4,['Alastair MAJURY Con'],False,OM
Eileana_Cheo_PreferenceProfile_V0001_Eilean_a__Che___06052022_161539,Fay THOMSON Ind,0.4,['John FINLAYSON Ind'],False,OM
GeorgeStHarbourWard_aberdeen17-08.csv,Dell HENRICKSON SNP,0.4,['Clone'],False,OM
GiffnockandThornliebankWard_e-renfs12-03.csv,Jim FLETCHER Lab,0.4,['Jim FLETCHER Lab'],False,OM
GlenrothesWestAndKinglassieWard_fife12-14.csv,Craig WALKER SNP,0.4,['Peter GRANT SNP'],False,OM
KelsoDistrictWard_sc-borders12-08,Yvonne HUGGINS-HAIG Ind,0.4,['Tom WEATHERSTON Con'],False,OM
KirkwallEastWard_orkney17-01,Ingirid Windwick JOLLY Ind,0.4,['Steven HEDDLE Ind'],False,OM
KirkwallEastWard_orkney17-01,Mike BERSTON Ind,0.4,['Steven HEDDLE Ind'],False,OM
KirkwallEastWard_orkney17-01,PAUL DAWSON Ind,0.4,['Steven HEDDLE Ind'],False,OM
LochaTuath_eilean-siar12-08.csv,Alasdair NICHOLSON Ind,0.4,['Catriona STEWART Ind'],False,OM
LochaTuath_eilean-siar12-08.csv,KENNETH A MACIVER SNP,0.4,['Catriona STEWART Ind'],False,OM
MidlothianSouth_midlothian17-06,Jason FERRY Ind,0.4,['Jim MUIRHEAD Lab'],False,OM
NorthEast_dundee17-06.csv,Curtis LARGE Con,0.4,['Gregor MURRAY SNP'],False,OM
NorthEast_dundee17-06.csv,Tracy MULHOLLAND LD,0.4,['Gregor MURRAY SNP'],False,OM
SteornabhaghaTuath_eilean-siar12-07.csv,Iain MACKENZIE Ind,0.4,['Clone'],False,OM
Tillydrone-Seaton-OldAberdeenWard_Ward6.csv,Kairin VAN SWEEDEN SNP,0.4,['Alexander MCLELLAN SNP'],False,OM
Ward1-Strathmartine_Ward1.csv,Laura WHYTE Alba,0.4,['John ALEXANDER SNP'],False,OM
Ward12Fortissat_n-lanarks12-12,Jim ROBERTSON Lab,0.4,['Jim ROBERTSON Lab'],False,OM
Ward13-GlenrothesWestKinglassie_PreferenceProfile_V0001_Ward-13-Glenrothes-West-and-Kinglassie_06052022_145551.csv,Ian ROBERTSON UNKNOWN,0.4,['Julie Christina FORD SNP'],False,OM
Ward13-WesthillandDistrict_preferenceprofile_v0001_ward-13-westhill-and-district_06052022_172124.csv,Craig MILLER Con,0.4,['Iris Margaret WALKER LD'],False,OM
Ward18-St.Andrews_PreferenceProfile_V0001_Ward-18-St.-Andrews_06052022_151928.csv,Robin LAWSON Con,0.4,['Jane Ann LISTON LD'],False,OM
Ward18-StonehavenandLowerDeeside_preferenceprofile_v0001_ward-18-stonehaven-and-lower-deeside_06052022_172124.csv,Dawn BLACK SNP,0.4,['Sarah DICKINSON LD'],False,OM
Ward18-StonehavenandLowerDeeside_preferenceprofile_v0001_ward-18-stonehaven-and-lower-deeside_06052022_172124.csv,Wendy AGNEW Con,0.4,['Sarah DICKINSON LD'],False,OM
Ward2-InverclydeEastCentral_PreferenceProfile_Ward-2,James KELLY Con,0.4,['Jim MACLEOD SNP'],False,OM
Ward22Dennistoun_Ward22,Lorna FINN SNP,0.4,['Allan CASEY SNP'],False,OM
Ward5-PeterheadNorthandRattray_aberdeenshire17-05.csv,Anne Margaret ALLAN SNP,0.4,['Dianne BEAGRIE Con'],False,OM
Ward6-InverclydeSouthWest_inverclyde12-06,Ciano REBECCHI LD,0.4,['Clone'],False,OM
Ward6-InverkeithingDalgetyBay_PreferenceProfile_V0001_Ward-6-Inverkeithing-and-Dalgety-Bay_06052022_151927.csv,Dave DEMPSEY Con,0.4,['David BARRATT SNP'],False,OM
Ward6HaddingtonandLammermuir_e-lothian12-06.csv,Tom TROTTER SNP,0.4,['John MCMILLAN Lab'],False,OM
Ward9SteornabhaghaTuath_ward09_preferenceprofile.csv,John Murdo MACMILLAN Ind,0.4,['Duncan MACINNES Ind'],False,OM
Ward9SteornabhaghaTuath_ward09_preferenceprofile.csv,Maxi MACNEILL Ind,0.4,['Duncan MACINNES Ind'],False,OM
Ward9SteornabhaghaTuath_ward09_preferenceprofile.csv,Tracey DINNER Ind,0.4,['Duncan MACINNES Ind'],False,OM
Ward9SteornabhaghaTuath_ward09_preferenceprofile.csv,Willie MACRAE Ind,0.4,['Duncan MACINNES Ind'],False,OM
ArdrossanandArran_n-ayrshire17-05,Timothy BILLINGS Con,0.5,['Tony GURNEY SNP'],False,OM
BarraighBhatarsaighEirisgeighAgusUibhistADeas_eilean-siar12-01.csv,David BLANEY Ind,0.5,['Donald MANFORD SNP'],False,OM
DeeWard_dumgal12-04.csv,Lab Marsali CAIG,0.5,['Ind Colin WYPER'],False,OM
DingwallandSeaforthWard_highland12-09,Alister MACKINNON Ind,0.5,['Margaret PATERSON Ind'],False,OM
EastNeukAndLandwardWard_fife12-20.csv,Mary CAIRNS Lab,0.5,['Elizabeth RICHES LD'],False,OM
Eileana_Cheo_PreferenceProfile_V0001_Eilean_a__Che___06052022_161539,Fay THOMSON Ind,0.5,['John FINLAYSON Ind'],False,OM
GlenrothesWestAndKinglassieWard_fife12-14.csv,Craig WALKER SNP,0.5,['Peter GRANT SNP'],False,OM
InverclydeSouth_inverclyde17-07,Anne DUFFY LD,0.5,['John CROWTHER SNP'],False,OM
KirkwallEastWard_orkney17-01,Ingirid Windwick JOLLY Ind,0.5,['Steven HEDDLE Ind'],False,OM
KirkwallEastWard_orkney17-01,Mike BERSTON Ind,0.5,['Steven HEDDLE Ind'],False,OM
KirkwallEastWard_orkney17-01,PAUL DAWSON Ind,0.5,['Steven HEDDLE Ind'],False,OM
LochaTuath_eilean-siar12-08.csv,Alasdair NICHOLSON Ind,0.5,['Catriona STEWART Ind'],False,OM
LochaTuath_eilean-siar12-08.csv,KENNETH A MACIVER SNP,0.5,['Catriona STEWART Ind'],False,OM
NorthEast_dundee17-06.csv,Curtis LARGE Con,0.5,['Gregor MURRAY SNP'],False,OM
NorthEast_dundee17-06.csv,Michael TAYLOR TUSC,0.5,['Gregor MURRAY SNP'],False,OM
NorthEast_dundee17-06.csv,Tracy MULHOLLAND LD,0.5,['Gregor MURRAY SNP'],False,OM
Tillydrone-Seaton-OldAberdeenWard_Ward6.csv,Kairin VAN SWEEDEN SNP,0.5,['Alexander MCLELLAN SNP'],False,OM
Ward1-Strathmartine_Ward1.csv,Laura WHYTE Alba,0.5,['John ALEXANDER SNP'],False,OM
Ward12-EastGarioch_aberdeenshire17-12.csv,Glen REID SNP,0.5,['Fergus HOOD LD'],False,OM
Ward13-WesthillandDistrict_preferenceprofile_v0001_ward-13-westhill-and-district_06052022_172124.csv,Craig MILLER Con,0.5,['Iris Margaret WALKER LD'],False,OM
Ward18-St.Andrews_PreferenceProfile_V0001_Ward-18-St.-Andrews_06052022_151928.csv,Fergus Ramsay COOK Grn,0.5,['Jane Ann LISTON LD'],False,OM
Ward18-St.Andrews_PreferenceProfile_V0001_Ward-18-St.-Andrews_06052022_151928.csv,Robin LAWSON Con,0.5,['Jane Ann LISTON LD'],False,OM
Ward18-StonehavenandLowerDeeside_preferenceprofile_v0001_ward-18-stonehaven-and-lower-deeside_06052022_172124.csv,Dawn BLACK SNP,0.5,['Sarah DICKINSON LD'],False,OM
Ward18-StonehavenandLowerDeeside_preferenceprofile_v0001_ward-18-stonehaven-and-lower-deeside_06052022_172124.csv,Wendy AGNEW Con,0.5,['Sarah DICKINSON LD'],False,OM
Ward2UibhistaDeasEirisgeighagusBeinnnaFaoghla_ward02_preferenceprofile.csv,Andrew Veitch WALKER Ind,0.5,['PAUL FRANCIS STEELE Ind'],False,OM
Ward4-CarseKinnairdandTryst_ward4.csv,Sean Patrick MCCAY LD,0.5,['Gary BOUSE SNP'],False,OM
Ward5-ObanNorthandLorn_ward5.csv,Veronica DAVIS LD,0.5,['Julie MCKENZIE SNP'],False,OM
