file,first_flip_percent,method
GlenrothesWestAndKinglassieWard_fife12-14.csv,0.4,PM
Grangemouth_falkirk12-02.csv,0.4,PM
HELENSBURGHCENTRALWARD_argyll-bute12-10.csv,0.4,PM
HaddingtonandLammermuir_e-lothian17-05.csv,0.4,PM
HawickandDenholmWard_sc-borders12-10,0.4,PM
HawickandHermitageWard_sc-borders12-11,0.4,PM
HeldonandLaichWard_moray12-05,0.4,PM
HeldonandLaich_moray17-05,0.4,PM
HelensburghandLomondSouth_argyll-bute17-11.csv,0.4,PM
Highland_perth-kinross12-04,0.4,PM
Hilton-Woodside-StockethillWard_Ward5.csv,0.4,PM
HiltonWoodsideStockethillWard_aberdeen17-05.csv,0.4,PM
HoweOfFifeAndTayCoastWard_fife12-17.csv,0.4,PM
HuntlyStrathbogieandHoweofAlfordWard_aberdeenshire12-14.csv,0.4,PM
ISLEOFBUTEWARD_argyll-bute12-08.csv,0.4,PM
InverclydeNorth_inverclyde17-04,0.4,PM
InverclydeSouthWest_inverclyde17-06,0.4,PM
InverclydeSouth_inverclyde17-07,0.4,PM
InverkeithingAndDalgetyBayWard_fife12-06.csv,0.4,PM
InvernessCentralWard_highland12-15,0.4,PM
InvernessNess-side_PreferenceProfile_V0001_Inverness_Ness_side_06052022_161539,0.4,PM
InvernessSouth_PreferenceProfile_V0001_Inverness_South_06052022_161540,0.4,PM
IrvineSouth_n-ayrshire17-10,0.4,PM
IrvineValley_e-ayrshire17-06.csv,0.4,PM
IrvineWest_n-ayrshire17-01,0.4,PM
IsleofBute_argyll-bute17-08.csv,0.4,PM
JedburghandDistrictWard_sc-borders12-09,0.4,PM
KINTYREANDTHEISLANDSWARD_argyll-bute12-02.csv,0.4,PM
KilbirnieandBeith_n-ayrshire17-07,0.4,PM
Kincorth-Nigg-CoveWard_Ward13.csv,0.4,PM
KincorthNiggCoveWard_aberdeen17-13.csv,0.4,PM
KintyreandtheIslands_argyll-bute17-02.csv,0.4,PM
KirkintillochEastandNorthandTwechar_e-duns17-07.csv,0.4,PM
KirkintillochEastandTwechar_e-duns12-08.csv,0.4,PM
LandwardCaithnessWard_highland12-04,0.4,PM
LeithWalkWard_edinburgh by-election 2015 Leith Walk,0.4,PM
LeithWard_edinburgh12-13.csv,0.4,PM
LevenKennowayAndLargoWard_fife12-22.csv,0.4,PM
LevenWard_w-duns12-02,0.4,PM
Leven_w-duns17-02,0.4,PM
Liberton_GilmertonWard_edinburgh12-16.csv,0.4,PM
LivingstonNorth_w-lothian12-03,0.4,PM
LochaTuath_eilean-siar12-08.csv,0.4,PM
LochaTuath_eilean-siar17-08.csv,0.4,PM
Lochar_dumgal17-08.csv,0.4,PM
LocheeWard_dundee12-02.csv,0.4,PM
Lochee_dundee17-02.csv,0.4,PM
LomondNorth_argyll-bute17-09.csv,0.4,PM
LomondWard_w-duns12-01,0.4,PM
Lomond_w-duns17-01,0.4,PM
LowerDeesideWard_Ward9.csv,0.4,PM
LowerDeesideWard_aberdeen17-09.csv,0.4,PM
Maryfield_dundee17-05.csv,0.4,PM
MearnsWard_aberdeenshire12-19.csv,0.4,PM
MidArgyll_argyll-bute17-03.csv,0.4,PM
MidFormartineWard_aberdeenshire12-08.csv,0.4,PM
MidGallowayandWigtownWest_dumgal17-02.csv,0.4,PM
MidlothianEas0_midlothian12-05_cleaned,0.4,PM
MidlothianSouth_midlothian17-06,0.4,PM
MontroseandDistrict_angus12-08.csv,0.4,PM
MontroseandDistrict_angus17-08.csv,0.4,PM
NairnandCawdor_PreferenceProfile_V0001_Nairn_and_Cawdor_06052022_161539,0.4,PM
NewtonMearnsNorthandNeilston_e-renfs17-2.csv,0.4,PM
NithWard_dumgal12-10.csv,0.4,PM
NorthEast_dundee17-06.csv,0.4,PM
NorthKincardineWard_aberdeenshire12-17.csv,0.4,PM
NorthWestDumfries_dumgal17-06.csv,0.4,PM
NorthWestandCentralSutherland_PreferenceProfile_V0001_North_West_and_Central_Sutherland_06052022_161534,0.4,PM
Northfield-MastrickNorthWard_Ward4.csv,0.4,PM
NorthfieldMastrickNorthWard_aberdeen17-04.csv,0.4,PM
PentlandHillsWard_edinburgh12-02.csv,0.4,PM
PerthCityCentre_perth-kinross12-12,0.4,PM
PerthCityNorth_perth-kinross12-11,0.4,PM
PeterheadNorthandRattrayWard_aberdeenshire12-05.csv,0.4,PM
Portobello_CraigmillarWard_edinburgh12-17.csv,0.4,PM
PrestonSetonandGosford_e-lothian17-02.csv,0.4,PM
RosythWard_fife12-05.csv,0.4,PM
SOUTHKINTYREWARD_argyll-bute12-01.csv,0.4,PM
SelkirkshireWard_sc-borders12-04,0.4,PM
SgireanRubha_eilean-siar17-05.csv,0.4,PM
Southside_NewingtonWard_edinburgh12-15.csv,0.4,PM
Springburn_springburn,0.4,PM
SteornabhaghaDeas_eilean-siar12-06.csv,0.4,PM
StirlingEast_stirling17-06,0.4,PM
StirlingNorth_stirling17-04,0.4,PM
StranraerandtheRhins_dumgal17-01.csv,0.4,PM
StrathmartineWard_dundee12-01.csv,0.4,PM
Strathmartine_dundee17-01.csv,0.4,PM
Strathmore_perth-kinross12-02,0.4,PM
StromnessandSouthIsles_orkney12-03,0.4,PM
TainandEasterRossWard_highland12-08,0.4,PM
TheFerry_dundee17-08.csv,0.4,PM
ThursoWard_highland12-02,0.4,PM
Torry-FerryhillWard_Aberdeen City Torry-Ferryhill Ward by election 2019,0.4,PM
TranentWallyfordandMacmerry_e-lothian17-03.csv,0.4,PM
TroupWard_aberdeenshire12-02.csv,0.4,PM
TweeddaleEastWard_sc-borders12-02,0.4,PM
TweeddaleWestWard_sc-borders12-01,0.4,PM
Ward01-IrvineWest_n-ayrshire12-01,0.4,PM
Ward02-IrvineEast_n-ayrshire12-02,0.4,PM
Ward03-Ardrossan_Preference-Profile-Ardrossan_copy,0.4,PM
Ward04-Arran_Preference-Profile-Arran_copy,0.4,PM
Ward04-SaltcoatsandStevenston_n-ayrshire12-04,0.4,PM
Ward05-SaltcoatsandStevenston_Preference-Profile-Saltcoats-and-Stevenston_copy,0.4,PM
Ward06-DalryandWestKilbride_n-ayrshire12-06,0.4,PM
Ward07-KilbirnieandBeith_n-ayrshire12-07,0.4,PM
Ward08-IrvineEast_Preference-Profile-Irvine-East_copy,0.4,PM
Ward09-IrvineSouth_Preference-Profile-Irvine-South_copy,0.4,PM
Ward1-CarseofGowrie_Ward1,0.4,PM
Ward1-ClydesdaleWest_s-lanarks12-01,0.4,PM
Ward1-ClydesdaleWest_s-lanarks17-01,0.4,PM
Ward1-Dyce-Bucksburn-Danestone_aberdeen12-01.csv,0.4,PM
Ward1-Musselburgh_Ward1.csv,0.4,PM
Ward1-RenfrewNorthandBraehead_renfs17-01,0.4,PM
Ward1-StranraerandtheRhins_ward1.csv,0.4,PM
Ward1-Strathmartine_Ward1.csv,0.4,PM
Ward1-Troon_south ayrshire2022ward 1,0.4,PM
Ward1-TrossachsandTeith_preferenceprofile_v0001_ward-1-trossachs-and-teith_06052022_124254,0.4,PM
Ward1-TweeddaleWest_sc-borders17-01,0.4,PM
Ward1-WestFifeCoastalVillages_PreferenceProfile_V0001_Ward-1-West-Fife-and-Coastal-Villages_06052022_145537.csv,0.4,PM
Ward1-WestFifeCoastalVillages_fife17-01.csv,0.4,PM
Ward10-EastKilbrideEast_s-lanarks17-10,0.4,PM
Ward10-EastKilbrideEast_ward_10_east_kilbride_east_preference_profile,0.4,PM
Ward10-Hazlehead-Ashley-QueensCross_aberdeen12-10.csv,0.4,PM
Ward10-HelensburghCentral_ward10.csv,0.4,PM
Ward10-HoustonCrossleeandLinwood_renfs17-10,0.4,PM
Ward10-PerthCitySouth_perth-kinross17-10,0.4,PM
Ward10Anderston-City_glasgow12-10.csv,0.4,PM
Ward11-CaolandMallaig_highland17-11,0.4,PM
Ward11-CoatbridgeSouth_n-lanarks17-011,0.4,PM
Ward11-HawickHermitage_sc borders2022ward 11,0.4,PM
Ward11-KirkcaldyCentral_PreferenceProfile_V0001_Ward-11-Kirkcaldy-Central_06052022_145551.csv,0.4,PM
Ward11-PerthCityNorth_Perth and Kinross 2024 by-election Ward 11,0.4,PM
Ward11-PerthCityNorth_perth-kinross17-11,0.4,PM
Ward11AirdrieSouth_n-lanarks12-11,0.4,PM
Ward11Hillhead_Glasgow 2023 by-election Hillhead,0.4,PM
Ward11Hillhead_glasgow17-011.csv,0.4,PM
Ward12-AirdandLochNess_highland17-12,0.4,PM
Ward12-AirdrieSouth_n-lanarks17-012,0.4,PM
Ward12-AnnandaleEastandEskdale_ward12.csv,0.4,PM
Ward12-KirkcaldyEast_PreferenceProfile_V0001_Ward-12-Kirkcaldy-East_06052022_151925.csv,0.4,PM
Ward12-PerthCityCentre_perth-kinross17-12,0.4,PM
Ward13-CambuslangWest_s-lanarks17-13,0.4,PM
Ward13-Fortissat_n-lanarks17-013,0.4,PM
Ward13-GlenrothesWestKinglassie_fife17-13.csv,0.4,PM
Ward13-InvernessWest_highland 2021 by-election Inverness West,0.4,PM
Ward13-InvernessWest_highland17-13,0.4,PM
Ward13-Kincorth-Loirston_aberdeen12-13.csv,0.4,PM
Ward13-Leith_ward13.csv,0.4,PM
Ward13Fortissat_North Lanarkshire 2024 by-election Ward 13,0.4,PM
Ward13Garscadden-Scotstounhill_Ward13,0.4,PM
Ward14-CambuslangEast_s-lanarks17-14,0.4,PM
Ward14-CambuslangEast_ward_14_cambuslang_east_preference_profile,0.4,PM
Ward14-Craigentinny-Duddingston_edinburgh17-14.csv,0.4,PM
Ward14-GlenrothesNorthLeslieMarkinch_PreferenceProfile_V0001_Ward-14-Glenrothes-North-Leslie-and-Markinch_06052022_151925.csv,0.4,PM
Ward14-GlenrothesNorthLeslieMarkinch_fife17-14.csv,0.4,PM
Ward14-HuntlyStrathbogieandHoweofAlford_preferenceprofile_v0001_ward-14-huntly-strathbogie-and-howe-of-alford_06052022_172124.csv,0.4,PM
Ward14-InvernessCentral_Highland 2024 by-election Ward 14,0.4,PM
Ward14Drumchapel-Anniesland_Glasgow 2024 by-election Ward 14,0.4,PM
Ward14Drumchapel-Anniesland_glasgow12-14.csv,0.4,PM
Ward15-Blantyre_s-lanarks12-15,0.4,PM
Ward15-Blantyre_s-lanarks17-15,0.4,PM
Ward15-GlenrothesCentralThornton_PreferenceProfile_V0001_Ward-15-Glenrothes-Central-and-Thornton_06052022_145551.csv,0.4,PM
Ward15Maryhill-Kelvin_glasgow12-15.csv,0.4,PM
Ward15Maryhill_Glasgow 2024 by-election Ward 15,0.4,PM
Ward15Maryhill_Ward15,0.4,PM
Ward16-InvernessMillburn_highland17-16,0.4,PM
Ward16-Liberton-Gilmerton_ward16.csv,0.4,PM
Ward16Canal_glasgow12-16.csv,0.4,PM
Ward17-HamiltonNorthandEast_s-lanarks12-17,0.4,PM
Ward17-HamiltonNorthandEast_s-lanarks17-17,0.4,PM
Ward17-MotherwellWest_n-lanarks17-017,0.4,PM
Ward17-NorthKincardine_aberdeenshire17-17.csv,0.4,PM
Ward17-Portobello-Craigmillar_ward17.csv,0.4,PM
Ward17-TayBridgehead_PreferenceProfile_V0001_Ward-17-Tay-Bridgehead_06052022_145551.csv,0.4,PM
Ward17Springburn-Robroyston_Ward17,0.4,PM
Ward17SpringburnRobroyston_glasgow17-017.csv,0.4,PM
Ward17Springburn_glasgow12-17.csv,0.4,PM
Ward18-HamiltonWestandEarnock_s-lanarks17-18,0.4,PM
Ward18-HamiltonWestandEarnock_ward_18_hamilton_west_and_earnock_preference_profile,0.4,PM
Ward18-StonehavenandLowerDeeside_aberdeenshire17-18.csv,0.4,PM
Ward18EastCentre_glasgow12-18.csv,0.4,PM
Ward18EastCentre_glasgow17-018.csv,0.4,PM
Ward18MotherwellSouthEastandRavenscraig_n-lanarks12-18,0.4,PM
Ward19-EastNeukLandward_PreferenceProfile_V0001_Ward-19-East-Neuk-and-Landward_06052022_145551.csv,0.4,PM
Ward19-Mearns_aberdeenshire17-19.csv,0.4,PM
Ward19-MotherwellSouthEastandRavenscraig_Preference Profile Ward 19 Motherwell South East and Ravenscraig,0.4,PM
Ward19Shettleston_Ward19,0.4,PM
Ward19Shettleston_glasgow17-019.csv,0.4,PM
Ward1BarrheadLibosideandUplawmoor_ward1_copy.csv,0.4,PM
Ward1ClackmannanshireWest_ward1.csv,0.4,PM
Ward1Linn_Glasgow 2022 Linn Ward,0.4,PM
Ward1Linn_glasgow12-01.csv,0.4,PM
Ward1MusselburghWest_e-lothian12-01.csv,0.4,PM
Ward2-BroxburnUphallandWinchburgh_west lothian2022ward 2,0.4,PM
Ward2-ClydesdaleNorth_s-lanarks17-02,0.4,PM
Ward2-CumbernauldNorth_Preference Profile Ward 2 Cumbernauld North,0.4,PM
Ward2-DunfermlineNorth_PreferenceProfile_V0001_Ward-2-Dunfermline-North_06052022_151927.csv,0.4,PM
Ward2-DunfermlineNorth_fife17-02.csv,0.4,PM
Ward2-ForthandEndrick_preferenceprofile_v0001_ward-2-forth-and-endrick_06052022_124253,0.4,PM
Ward2-Grangemouth_ward2.csv,0.4,PM
Ward2-KintyreandtheIslands_ward2.csv,0.4,PM
Ward2-Leven_west dunbartonshire2022ward 2,0.4,PM
Ward2-Lochee_Dundee 2024 by-election Lochee,0.4,PM
Ward2-Lochee_Ward2.csv,0.4,PM
Ward2-PentlandHills_ward2.csv,0.4,PM
Ward2-PrestonSetonandGosford_Ward2.csv,0.4,PM
Ward2-RenfrewSouthandGallowhill_renfs17-02,0.4,PM
Ward2-TweeddaleEast_sc borders2022ward 2,0.4,PM
Ward20-Cupar_PreferenceProfile_V0001_Ward-20-Cupar_06052022_151928.csv,0.4,PM
Ward20-Larkhall_s-lanarks17-20,0.4,PM
Ward20-Larkhall_ward_20_larkhall_preference_profile,0.4,PM
Ward20-Murdostoun_Preference Profile Ward 20 Murdostoun,0.4,PM
Ward20Baillieston_glasgow12-20.csv,0.4,PM
Ward20Baillieston_glasgow17-020.csv,0.4,PM
Ward21-FortWilliamandArdnamurchan_Highland 2021 by-election Fort William,0.4,PM
Ward21-FortWilliamandArdnamurchan_highland17-21,0.4,PM
Ward21-LevenKennowayLargo_PreferenceProfile_V0001_Ward-21-Leven-Kennoway-and-Largo_06052022_145552.csv,0.4,PM
Ward21-LevenKennowayLargo_fife17-21.csv,0.4,PM
Ward21-Wishaw_n-lanarks17-021,0.4,PM
Ward21NorthEast_Glasgow 2024 by-election Ward 21,0.4,PM
Ward21NorthEast_Ward21,0.4,PM
Ward22-BuckhavenMethilWemyssVillages_PreferenceProfile_V0001_Ward-22-Buckhaven-Methil-and-Wemyss-Villages_06052022_151928.csv,0.4,PM
Ward22-BuckhavenMethilWemyssVillages_fife17-22.csv,0.4,PM
Ward23PartickEast-Kelvindale_Ward23,0.4,PM
Ward23PartickEastKelvindale_glasgow17-023.csv,0.4,PM
Ward2CumbernauldNorth_n-lanarks12-02,0.4,PM
Ward2Newlands-Auldburn_glasgow12-02.csv,0.4,PM
Ward3-AyrNorth_south ayrshire2022ward 3,0.4,PM
Ward3-BearsdenSouth_ward3.csv,0.4,PM
Ward3-BlairgowrieandGlens_Ward3,0.4,PM
Ward3-ClydesdaleEast_s-lanarks17-03,0.4,PM
Ward3-ClydesdaleEast_ward_3_clydesdale_east_preference_profile,0.4,PM
Ward3-CumbernauldSouth_Preference Profile Ward 3 Cumbernauld South,0.4,PM
Ward3-CumbernauldSouth_n-lanarks17-003,0.4,PM
Ward3-DeeandGlenkens_ward3.csv,0.4,PM
Ward3-Dumbarton_west dunbartonshire2022ward 3,0.4,PM
Ward3-DunfermlineCentral_PreferenceProfile_V0001_Ward-3-Dunfermline-Central_06052022_145551.csv,0.4,PM
Ward3-ForfarandDistrict_ward3.csv,0.4,PM
Ward3-FraserburghandDistrict_preferenceprofile_v0001_ward-3-fraserburgh-and-district_06052022_172124.csv,0.4,PM
Ward3-InverclydeNorth_inverclyde12-03,0.4,PM
Ward3-KilmarnockWestandCrosshouse_Ward3.csv,0.4,PM
Ward3-Kingswells-Sheddocksley_aberdeen12-03.csv,0.4,PM
Ward3-LivingstonNorth_w-lothian17-03,0.4,PM
Ward3-LivingstonNorth_west lothian2022ward 3,0.4,PM
Ward3-TranentWallyfordandMacmerry_Ward3.csv,0.4,PM
Ward3-WestEnd_Ward3.csv,0.4,PM
Ward3ClackmannanshireCentral_clackmannanshire 2019 by-election ward 3 central,0.4,PM
Ward3ClackmannanshireCentral_ward3.csv,0.4,PM
Ward3CumbernauldSouth_n-lanarks12-03,0.4,PM
Ward3GreaterPollok_glasgow12-03.csv,0.4,PM
Ward3GreaterPollok_glasgow17-003.csv,0.4,PM
Ward4-AyrEast_s-ayrshire12-04,0.4,PM
Ward4-AyrEast_south ayrshire2022ward 4,0.4,PM
Ward4-BishopbriggsNorthCampsie_ward4.csv,0.4,PM
Ward4-CarseKinnairdandTryst_falkirk17-04.csv,0.4,PM
Ward4-ClydesdaleSouth_s-lanarks17-04,0.4,PM
Ward4-ClydesdaleSouth_ward_4_clydesdale_south_preference_profile,0.4,PM
Ward4-Coldside_Ward4.csv,0.4,PM
Ward4-CumbernauldEast_Preference Profile WArd 4 Cumbernauld East,0.4,PM
Ward4-CumbernauldEast_n-lanarks17-004,0.4,PM
Ward4-DunfermlineSouth_fife17-04.csv,0.4,PM
Ward4-Forth_ward4.csv,0.4,PM
Ward4-Highland_Perth Kinross 2018 by-election Ward 4,0.4,PM
Ward4-Highland_Ward4,0.4,PM
Ward4-LivingstonSouth_w-lothian17-04,0.4,PM
Ward4-MonifiethandSidlaw_ward4.csv,0.4,PM
Ward4-NorthBerwickCoastal_Ward4.csv,0.4,PM
Ward4-ShetlandCentral_ward-4-shetland-central-preference-profile,0.4,PM
Ward4-StirlingNorth_preferenceprofile_v0001_ward-4-stirling-north_06052022_124253,0.4,PM
Ward4-WestMainlandWard_ward4,0.4,PM
Ward4Cardonald_Ward4,0.4,PM
Ward4ClackmannanshireSouth_clacks17-004.csv,0.4,PM
Ward4ClackmannanshireSouth_ward4.csv,0.4,PM
Ward4Craigton_glasgow12-04.csv,0.4,PM
Ward5-AvondaleandStonehouse_s-lanarks17-05,0.4,PM
Ward5-AvondaleandStonehouse_ward_5_avondale_and_stonehouse_preference_profile,0.4,PM
Ward5-AyrWest_south ayrshire2022ward 5,0.4,PM
Ward5-CarnoustieandDistrict_ward5.csv,0.4,PM
Ward5-EastLivingstonandEastCalder_w-lothian17-05,0.4,PM
Ward5-HaddingtonandLammermuir_Ward5.csv,0.4,PM
Ward5-Hilton-Stockethill_aberdeen12-05.csv,0.4,PM
Ward5-InverclydeWest_PreferenceProfile_Ward-5,0.4,PM
Ward5-Inverleith_edinburgh17-05.csv,0.4,PM
Ward5-LeaderdaleMelrose_sc borders2022ward 5,0.4,PM
Ward5-LeaderdaleandMelrose_Scottish Borders 2021 by-elction Ward 5,0.4,PM
Ward5-LeaderdaleandMelrose_sc-borders17-05,0.4,PM
Ward5-LerwickNorthandBressay_ward-5-lerwick-north-and-bressay-preference-profile,0.4,PM
Ward5-Maryfield_Ward5.csv,0.4,PM
Ward5-PaisleyEastandCentral_renfs17-05,0.4,PM
Ward5-Rosyth_PreferenceProfile_V0001_Ward-5-Rosyth_06052022_145544.csv,0.4,PM
Ward5-SteppsChrystonandMuirhead_Preference Profile Ward 5 Stepps Chryston and Muirhead,0.4,PM
Ward5ClackmannanshireEast_ward5.csv,0.4,PM
Ward5Strathkelvin_n-lanarks12-05,0.4,PM
Ward6-Cowal_ward6.csv,0.4,PM
Ward6-EastKilbrideSouth_s-lanarks12-06,0.4,PM
Ward6-EastKilbrideSouth_s-lanarks17-06,0.4,PM
Ward6-EastKilbrideSouth_ward_6_east_kilbride_south_preference_profile,0.4,PM
Ward6-FauldhouseandtheBreichValley_west lothian2022ward 6,0.4,PM
Ward6-GartcoshGlenboigandMoodiesburn_n-lanarks17-006,0.4,PM
Ward6-InverclydeSouthWest_inverclyde12-06,0.4,PM
Ward6-InverkeithingDalgetyBay_PreferenceProfile_V0001_Ward-6-Inverkeithing-and-Dalgety-Bay_06052022_151927.csv,0.4,PM
Ward6-InverkeithingDalgetyBay_fife17-06.csv,0.4,PM
Ward6-MidBerwickshire_sc borders2022ward 6,0.4,PM
Ward6-MidlothianSouth_ward_6_midlothian_south_dalkeith_preference_profile_open_from_within_ms_word_or_similar,0.4,PM
Ward6-StirlingEast_preferenceprofile_v0001_ward-6-stirling-east_06052022_124253,0.4,PM
Ward6-Strathearn_perth-kinross17-06,0.4,PM
Ward6-Tillydrone-Seaton-OldAberdeen_aberdeen12-06.csv,0.4,PM
Ward6Pollokshields_glasgow12-06.csv,0.4,PM
Ward6Pollokshields_glasgow17-006.csv,0.4,PM
Ward7-Bannockburn_preferenceprofile_v0001_ward-7-bannockburn_06052022_124254,0.4,PM
Ward7-CoatbridgeNorth_Preference Profile WArd 7 Coatbridge North,0.4,PM
Ward7-Cowdenbeath_PreferenceProfile_V0001_Ward-7-Cowdenbeath_06052022_145532.csv,0.4,PM
Ward7-Dunoon_ward7.csv,0.4,PM
Ward7-EastBerwickshire_sc borders2022ward 7,0.4,PM
Ward7-EastKilbrideCentralSouth_ward_7_east_kilbride_central_south_preference_profile,0.4,PM
Ward7-FalkirkSouth_Falkirk 2024 Ward 7 by-election,0.4,PM
Ward7-Midstocket-Rosemount_aberdeen12-07.csv,0.4,PM
Ward7-PaisleySouthwest_renfs17-07,0.4,PM
Ward7-Sighthill-Gorgie_ward7.csv,0.4,PM
Ward7-SighthillGorgie_edinburgh17-07.csv,0.4,PM
Ward7-Strathallan_perth-kinross17-07,0.4,PM
Ward7-TainandEasterRoss_Highland 2023 by-election Ward 7,0.4,PM
Ward7-TainandEasterRoss_Highland 2024 by-election Ward 7,0.4,PM
Ward7-TainandEasterRoss_highland17-07,0.4,PM
Ward7-WhitburnandBlackburn_West Lothian 2024 by-election Ward 7,0.4,PM
Ward7AirdrieNorth_n-lanarks12-07,0.4,PM
Ward7Langside_glasgow12-07-recalc.csv,0.4,PM
Ward7Langside_glasgow17-007.csv,0.4,PM
Ward8-AirdrieNorth_Preference Profile Ward 8 Airdrie North,0.4,PM
Ward8-AirdrieNorth_n-lanarks17-008,0.4,PM
Ward8-Bathgate_w-lothian17-08,0.4,PM
Ward8-Bathgate_west lothian2022ward 8,0.4,PM
Ward8-DingwallandSeaforth_highland17-08,0.4,PM
Ward8-EastKilbrideCentralNorth_s-lanarks12-08,0.4,PM
Ward8-EastKilbrideCentralNorth_s-lanarks17-08,0.4,PM
Ward8-GirvanandSouthCarrick_south ayrshire2022ward 8,0.4,PM
Ward8-JohnstoneSouthandElderslie_renfs17-08,0.4,PM
Ward8-KelsoDistrict_sc-borders17-08,0.4,PM
Ward8-Kinross-Shire_Ward8,0.4,PM
Ward8-LochgellyCardendenBenarty_PreferenceProfile_V0001_Ward-8-Lochgelly-Cardenden-and-Benarty_06052022_151928.csv,0.4,PM
Ward8-LowerBraes_falkirk17-08.csv,0.4,PM
Ward8-LowerBraes_ward8.csv,0.4,PM
Ward8-MidFormartine_aberdeenshire17-08.csv,0.4,PM
Ward8-TheFerry_Ward8.csv,0.4,PM
Ward8CumnockandNewCumnock_e-ayrshire12-08.csv,0.4,PM
Ward8SouthsideCentral_glasgow12-08.csv,0.4,PM
Ward9-AirdrieCentral_n-lanarks17-009,0.4,PM
Ward9-BlackIsle_highland17-09,0.4,PM
Ward9-BurntislandKinghornWesternKirkcaldy_PreferenceProfile_V0001_Ward-9-Burntisland-Kinghorn-and-Western-Kirkcaldy_06052022_145551.csv,0.4,PM
Ward9-EastKilbrideWest_ward_9_east_kilbride_west_preference_profile,0.4,PM
Ward9-EllonandDistrict_preferenceprofile_v0001_ward-9-ellon-and-district_06052022_172124.csv,0.4,PM
Ward9-JohnstoneNorthKilbarchanHowwoodandLochwinnoch_Preference_profile_for_Ward_9_Johnstone_North_Kilbarchan_Howwood_and_Lochwinnoch_copy,0.4,PM
Ward9-LowerDeeside_aberdeen12-09.csv,0.4,PM
Ward9-UpperBraes_falkirk17-09.csv,0.4,PM
Ward9Calton_glasgow12-09.csv,0.4,PM
Ward9Calton_glasgow17-009.csv,0.4,PM
WestEndWard_dundee12-03.csv,0.4,PM
WestFifeAndCoastalVillagesWard_fife12-01.csv,0.4,PM
WesterRossStrathpefferandLochalshWard_highland12-06,0.4,PM
WhitburnandBlackburn_w-lothian12-07,0.4,PM
WickandEastCaithness_PreferenceProfile_V0001_Wick_and_East_Caithness_06052022_161532,0.4,PM
