file,candidate_cloned,percent,unique_winners,diverges,method
Alaska_11052024_StateHouseD12.csv,Schrage Calvin R.,0.5,['Schrage Calvin R.'],False,OM
Alaska_11052024_StateHouseD13.csv,Josephson Andrew L. Andy,0.5,['Josephson Andrew L. Andy'],False,OM
Alaska_11052024_StateHouseD16.csv,Hall Carolyn,0.5,['Hall Carolyn'],False,OM
Alaska_11052024_StateHouseD25.csv,Johnson DeLena M.,0.5,['Johnson DeLena M.'],False,OM
Alaska_11052024_StateHouseD3.csv,Story Andrea Andi,0.5,['Story Andrea Andi'],False,OM
Alaska_11052024_StateSenateB.csv,Kiehl Jesse,0.5,['Kiehl Jesse'],False,OM
Alaska_11052024_StateSenateJ.csv,Smith Cheronda L.,0.5,['Dunbar Forrest'],False,OM
Alaska_11052024_StateSenateT.csv,Olson Donald C. Donny,0.5,['Olson Donald C. Donny'],False,OM
Alaska_11082022_HouseDistrict14.csv,Galvin Alyse S.,0.5,['Galvin Alyse S.'],False,OM
Alaska_11082022_HouseDistrict22.csv,Wright Stanley A.,0.5,['Wright Stanley A.'],False,OM
Alaska_11082022_HouseDistrict23.csv,Allard Jamie,0.5,['Allard Jamie'],False,OM
Alaska_11082022_HouseDistrict23.csv,Branson Roger L.,0.5,['Allard Jamie'],False,OM
Alaska_11082022_HouseDistrict25.csv,Johnson DeLena M.,0.5,['Johnson DeLena M.'],False,OM
Alaska_11082022_HouseDistrict3.csv,Story Andrea Andi,0.5,['Story Andrea Andi'],False,OM
Alaska_11082022_HouseDistrict33.csv,Prax Glenn M. Mike,0.5,['Prax Glenn M. Mike'],False,OM
Alaska_11082022_HouseDistrict38.csv,McCormick Conrad J. C.J.,0.5,['McCormick Conrad J. C.J.'],False,OM
Alaska_11082022_HouseDistrict8.csv,Carpenter Ben,0.5,['Carpenter Ben'],False,OM
Alaska_11082022_SenateDistrictB.csv,Kiehl Jesse,0.5,['Kiehl Jesse'],False,OM
Alaska_11082022_SenateDistrictH.csv,Claman Matt,0.5,['Claman Matt'],False,OM
Alaska_11082022_SenateDistrictI.csv,Herndon Heather,0.5,['Tobin Löki G.'],False,OM
Alaska_11082022_SenateDistrictI.csv,Tobin Löki G.,0.5,['Tobin Löki G.'],False,OM
Berkeley_11032020_MemberCityCouncilDist6BerkeleyRCV.csv,RICHARD ILLGEN,0.5,['SUSAN WENGRAF'],False,OM
Berkeley_11042014_CityAuditor.csv,ANN-MARIE HOGAN,0.5,['ANN-MARIE HOGAN'],False,OM
