file,candidate_cloned,numCands,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,percent
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Samuel David STRUTH (LD)'}),9,"('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 8)","('Ian MCLAREN (Ind)', 6)","('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 7)",90
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Ian MCLAREN (Ind)'}),9,"('Clone', 7)","('Clone', 8)","('Clone', 6)","('Clone', 7)","('Clone', 7)","('Clone', 7)","('Clone', 7)","('Clone', 7)","('Clone', 7)","('Clone', 7)",90
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Linda CLARK (SNP)'}),9,"('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 8)","('Ian MCLAREN (Ind)', 6)","('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 7)",90
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Marley HUNTER (Grn)'}),9,"('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 8)","('Ian MCLAREN (Ind)', 6)","('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 7)",90
Ward3-ForfarandDistrict_ward3.csv,frozenset({'Lynne DEVINE (SNP)'}),9,"('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 8)","('Ian MCLAREN (Ind)', 6)","('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 7)","('Ian MCLAREN (Ind)', 7)",90
Ward03-Kilwinning_n-ayrshire12-03.csv,none,11,"('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)",0
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Iain WALKER (SNP)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",0
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Donald REID (Lab)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",0
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Joe CULLINANE (Lab)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",0
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Stuart GARDINER (LD)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",0
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Robert STEEL (Ind)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",0
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'John FERGUSON (SNP)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",0
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Helen HAINEY (Lab)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",0
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Colin HEDLEY (Ind)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",0
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Andy JONES (Lab)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",0
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Scott GALLACHER (Con)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",0
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Philip HOGG (Ind)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",0
Ward03-Kilwinning_n-ayrshire12-03.csv,none,11,"('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)",10
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Iain WALKER (SNP)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",10
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Donald REID (Lab)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",10
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Joe CULLINANE (Lab)'}),12,"('Clone', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",10
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Stuart GARDINER (LD)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",10
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Robert STEEL (Ind)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",10
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'John FERGUSON (SNP)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",10
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Helen HAINEY (Lab)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",10
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Colin HEDLEY (Ind)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",10
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Andy JONES (Lab)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",10
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Scott GALLACHER (Con)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",10
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Philip HOGG (Ind)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",10
Ward03-Kilwinning_n-ayrshire12-03.csv,none,11,"('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)",20
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Iain WALKER (SNP)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",20
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Donald REID (Lab)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",20
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Joe CULLINANE (Lab)'}),12,"('Clone', 12)","('Clone', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",20
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Stuart GARDINER (LD)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",20
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Robert STEEL (Ind)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",20
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'John FERGUSON (SNP)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",20
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Helen HAINEY (Lab)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",20
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Colin HEDLEY (Ind)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",20
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Andy JONES (Lab)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",20
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Scott GALLACHER (Con)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",20
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Philip HOGG (Ind)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",20
Ward03-Kilwinning_n-ayrshire12-03.csv,none,11,"('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)",30
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Iain WALKER (SNP)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",30
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Donald REID (Lab)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",30
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Joe CULLINANE (Lab)'}),12,"('Clone', 12)","('Clone', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",30
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Stuart GARDINER (LD)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",30
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Robert STEEL (Ind)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",30
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'John FERGUSON (SNP)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",30
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Helen HAINEY (Lab)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",30
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Colin HEDLEY (Ind)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",30
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Andy JONES (Lab)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",30
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Scott GALLACHER (Con)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",30
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Philip HOGG (Ind)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",30
Ward03-Kilwinning_n-ayrshire12-03.csv,none,11,"('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)","('John FERGUSON (SNP)', 11)",40
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Iain WALKER (SNP)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",40
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Donald REID (Lab)'}),12,"('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('Joe CULLINANE (Lab)', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",40
Ward03-Kilwinning_n-ayrshire12-03.csv,frozenset({'Joe CULLINANE (Lab)'}),12,"('Clone', 12)","('Clone', 12)","('Clone', 12)","('Clone', 12)","('Clone', 12)","('Clone', 12)","('Clone', 12)","('Clone', 12)","('John FERGUSON (SNP)', 12)","('John FERGUSON (SNP)', 12)",40
