Unnamed: 0,file,threshold,winner,rounds,candsLeft,numCands
523,Ward2-KintyreandtheIslands_ward2.csv,0.023,Dougie MCFADZEAN (SNP),5,2,6
524,Ward2-KintyreandtheIslands_ward2.csv,0.024,John MCALPINE (Ind),5,2,6
525,Ward2-KintyreandtheIslands_ward2.csv,0.025,John MCALPINE (Ind),5,2,6
526,Ward2-KintyreandtheIslands_ward2.csv,0.026,John MCALPINE (Ind),4,3,6
527,Ward2-KintyreandtheIslands_ward2.csv,0.027,John MCALPINE (Ind),4,3,6
528,Ward2-KintyreandtheIslands_ward2.csv,0.028,John MCALPINE (Ind),5,2,6
529,Ward2-KintyreandtheIslands_ward2.csv,0.029,John MCALPINE (Ind),5,2,6
530,Ward2-KintyreandtheIslands_ward2.csv,0.03,Dougie MCFADZEAN (SNP),5,2,6
531,Ward2-KintyreandtheIslands_ward2.csv,0.031,Dougie MCFADZEAN (SNP),5,2,6
532,Ward2-KintyreandtheIslands_ward2.csv,0.032,Dougie MCFADZEAN (SNP),5,2,6
533,Ward2-KintyreandtheIslands_ward2.csv,0.033,Dougie MCFADZEAN (SNP),5,2,6
534,Ward2-KintyreandtheIslands_ward2.csv,0.034,John MCALPINE (Ind),4,3,6
535,Ward2-KintyreandtheIslands_ward2.csv,0.035,John MCALPINE (Ind),4,3,6
536,Ward2-KintyreandtheIslands_ward2.csv,0.036,John MCALPINE (Ind),4,3,6
537,Ward2-KintyreandtheIslands_ward2.csv,0.037,John MCALPINE (Ind),4,3,6
538,Ward2-KintyreandtheIslands_ward2.csv,0.038,John MCALPINE (Ind),4,3,6
539,Ward2-KintyreandtheIslands_ward2.csv,0.039,Dougie MCFADZEAN (SNP),5,2,6
540,Ward2-KintyreandtheIslands_ward2.csv,0.04,Dougie MCFADZEAN (SNP),5,2,6
541,Ward2-KintyreandtheIslands_ward2.csv,0.041,Dougie MCFADZEAN (SNP),5,2,6
542,Ward2-KintyreandtheIslands_ward2.csv,0.042,Dougie MCFADZEAN (SNP),5,2,6
543,Ward2-KintyreandtheIslands_ward2.csv,0.043,Dougie MCFADZEAN (SNP),5,2,6
544,Ward2-KintyreandtheIslands_ward2.csv,0.044,Dougie MCFADZEAN (SNP),5,2,6
545,Ward2-KintyreandtheIslands_ward2.csv,0.045,Dougie MCFADZEAN (SNP),5,2,6
546,Ward2-KintyreandtheIslands_ward2.csv,0.046,Dougie MCFADZEAN (SNP),5,2,6
547,Ward2-KintyreandtheIslands_ward2.csv,0.047,Dougie MCFADZEAN (SNP),5,2,6
548,Ward2-KintyreandtheIslands_ward2.csv,0.048,John MCALPINE (Ind),5,2,6
549,Ward2-KintyreandtheIslands_ward2.csv,0.049,John MCALPINE (Ind),5,2,6
550,Ward2-KintyreandtheIslands_ward2.csv,0.05,John MCALPINE (Ind),5,2,6
551,Ward2-KintyreandtheIslands_ward2.csv,0.051,John MCALPINE (Ind),5,2,6
552,Ward2-KintyreandtheIslands_ward2.csv,0.052,John MCALPINE (Ind),5,2,6
553,Ward2-KintyreandtheIslands_ward2.csv,0.053,John MCALPINE (Ind),5,2,6
554,Ward2-KintyreandtheIslands_ward2.csv,0.054,John MCALPINE (Ind),5,2,6
555,Ward2-KintyreandtheIslands_ward2.csv,0.055,John MCALPINE (Ind),5,2,6
556,Ward2-KintyreandtheIslands_ward2.csv,0.056,John MCALPINE (Ind),5,2,6
557,Ward2-KintyreandtheIslands_ward2.csv,0.057,John MCALPINE (Ind),5,2,6
558,Ward2-KintyreandtheIslands_ward2.csv,0.058,John MCALPINE (Ind),5,2,6
559,Ward2-KintyreandtheIslands_ward2.csv,0.059,John MCALPINE (Ind),5,2,6
560,Ward2-KintyreandtheIslands_ward2.csv,0.06,John MCALPINE (Ind),5,2,6
561,Ward2-KintyreandtheIslands_ward2.csv,0.061,John MCALPINE (Ind),5,2,6
562,Ward2-KintyreandtheIslands_ward2.csv,0.062,John MCALPINE (Ind),5,2,6
563,Ward2-KintyreandtheIslands_ward2.csv,0.063,John MCALPINE (Ind),5,2,6
564,Ward2-KintyreandtheIslands_ward2.csv,0.064,John MCALPINE (Ind),5,2,6
565,Ward2-KintyreandtheIslands_ward2.csv,0.065,John MCALPINE (Ind),5,2,6
566,Ward2-KintyreandtheIslands_ward2.csv,0.066,John MCALPINE (Ind),5,2,6
567,Ward2-KintyreandtheIslands_ward2.csv,0.067,John MCALPINE (Ind),5,2,6
568,Ward2-KintyreandtheIslands_ward2.csv,0.068,John MCALPINE (Ind),5,2,6
569,Ward2-KintyreandtheIslands_ward2.csv,0.069,John MCALPINE (Ind),5,2,6
570,Ward2-KintyreandtheIslands_ward2.csv,0.07,John MCALPINE (Ind),5,2,6
571,Ward2-KintyreandtheIslands_ward2.csv,0.071,John MCALPINE (Ind),5,2,6
572,Ward2-KintyreandtheIslands_ward2.csv,0.072,John MCALPINE (Ind),5,2,6
573,Ward2-KintyreandtheIslands_ward2.csv,0.073,John MCALPINE (Ind),5,2,6
574,Ward2-KintyreandtheIslands_ward2.csv,0.074,John MCALPINE (Ind),5,2,6
575,Ward2-KintyreandtheIslands_ward2.csv,0.075,John MCALPINE (Ind),5,2,6
576,Ward2-KintyreandtheIslands_ward2.csv,0.076,John MCALPINE (Ind),5,2,6
577,Ward2-KintyreandtheIslands_ward2.csv,0.077,John MCALPINE (Ind),5,2,6
578,Ward2-KintyreandtheIslands_ward2.csv,0.078,John MCALPINE (Ind),5,2,6
579,Ward2-KintyreandtheIslands_ward2.csv,0.079,John MCALPINE (Ind),5,2,6
580,Ward2-KintyreandtheIslands_ward2.csv,0.08,John MCALPINE (Ind),5,2,6
581,Ward2-KintyreandtheIslands_ward2.csv,0.081,John MCALPINE (Ind),5,2,6
582,Ward2-KintyreandtheIslands_ward2.csv,0.082,John MCALPINE (Ind),5,2,6
583,Ward2-KintyreandtheIslands_ward2.csv,0.083,John MCALPINE (Ind),5,2,6
584,Ward2-KintyreandtheIslands_ward2.csv,0.084,John MCALPINE (Ind),5,2,6
585,Ward2-KintyreandtheIslands_ward2.csv,0.085,John MCALPINE (Ind),5,2,6
586,Ward2-KintyreandtheIslands_ward2.csv,0.086,John MCALPINE (Ind),5,2,6
587,Ward2-KintyreandtheIslands_ward2.csv,0.087,John MCALPINE (Ind),5,2,6
588,Ward2-KintyreandtheIslands_ward2.csv,0.088,John MCALPINE (Ind),5,2,6
589,Ward2-KintyreandtheIslands_ward2.csv,0.089,John MCALPINE (Ind),5,2,6
590,Ward2-KintyreandtheIslands_ward2.csv,0.09,John MCALPINE (Ind),5,2,6
591,Ward2-KintyreandtheIslands_ward2.csv,0.091,John MCALPINE (Ind),5,2,6
592,Ward2-KintyreandtheIslands_ward2.csv,0.092,John MCALPINE (Ind),5,2,6
593,Ward2-KintyreandtheIslands_ward2.csv,0.093,John MCALPINE (Ind),5,2,6
594,Ward2-KintyreandtheIslands_ward2.csv,0.094,John MCALPINE (Ind),5,2,6
595,Ward2-KintyreandtheIslands_ward2.csv,0.095,John MCALPINE (Ind),5,2,6
596,Ward2-KintyreandtheIslands_ward2.csv,0.096,John MCALPINE (Ind),5,2,6
597,Ward2-KintyreandtheIslands_ward2.csv,0.097,John MCALPINE (Ind),5,2,6
598,Ward2-KintyreandtheIslands_ward2.csv,0.098,John MCALPINE (Ind),5,2,6
599,Ward2-KintyreandtheIslands_ward2.csv,0.099,John MCALPINE (Ind),5,2,6
600,Minneapolis_11022021_CityCouncilWard2.csv,0.0,Cam Gordon,2,4,5
601,Minneapolis_11022021_CityCouncilWard2.csv,0.001,Robin Wonsley Worlobah,4,2,5
602,Minneapolis_11022021_CityCouncilWard2.csv,0.002,Robin Wonsley Worlobah,4,2,5
603,Minneapolis_11022021_CityCouncilWard2.csv,0.003,Robin Wonsley Worlobah,4,2,5
604,Minneapolis_11022021_CityCouncilWard2.csv,0.004,Robin Wonsley Worlobah,4,2,5
605,Minneapolis_11022021_CityCouncilWard2.csv,0.005,Robin Wonsley Worlobah,4,2,5
606,Minneapolis_11022021_CityCouncilWard2.csv,0.006,Robin Wonsley Worlobah,4,2,5
607,Minneapolis_11022021_CityCouncilWard2.csv,0.007,Robin Wonsley Worlobah,4,2,5
608,Minneapolis_11022021_CityCouncilWard2.csv,0.008,Robin Wonsley Worlobah,4,2,5
609,Minneapolis_11022021_CityCouncilWard2.csv,0.009,Robin Wonsley Worlobah,4,2,5
610,Minneapolis_11022021_CityCouncilWard2.csv,0.01,Robin Wonsley Worlobah,4,2,5
611,Minneapolis_11022021_CityCouncilWard2.csv,0.011,Robin Wonsley Worlobah,4,2,5
612,Minneapolis_11022021_CityCouncilWard2.csv,0.012,Robin Wonsley Worlobah,4,2,5
613,Minneapolis_11022021_CityCouncilWard2.csv,0.013,Robin Wonsley Worlobah,4,2,5
614,Minneapolis_11022021_CityCouncilWard2.csv,0.014,Robin Wonsley Worlobah,4,2,5
615,Minneapolis_11022021_CityCouncilWard2.csv,0.015,Cam Gordon,4,2,5
616,Minneapolis_11022021_CityCouncilWard2.csv,0.016,Cam Gordon,4,2,5
617,Minneapolis_11022021_CityCouncilWard2.csv,0.017,Cam Gordon,4,2,5
618,Minneapolis_11022021_CityCouncilWard2.csv,0.018,Cam Gordon,4,2,5
619,Minneapolis_11022021_CityCouncilWard2.csv,0.019,Cam Gordon,4,2,5
620,Minneapolis_11022021_CityCouncilWard2.csv,0.02,Cam Gordon,4,2,5
621,Minneapolis_11022021_CityCouncilWard2.csv,0.021,Cam Gordon,4,2,5
622,Minneapolis_11022021_CityCouncilWard2.csv,0.022,Cam Gordon,4,2,5
623,Minneapolis_11022021_CityCouncilWard2.csv,0.023,Cam Gordon,4,2,5
624,Minneapolis_11022021_CityCouncilWard2.csv,0.024,Cam Gordon,4,2,5
625,Minneapolis_11022021_CityCouncilWard2.csv,0.025,Cam Gordon,4,2,5
626,Minneapolis_11022021_CityCouncilWard2.csv,0.026,Cam Gordon,4,2,5
627,Minneapolis_11022021_CityCouncilWard2.csv,0.027,Cam Gordon,4,2,5
628,Minneapolis_11022021_CityCouncilWard2.csv,0.028,Cam Gordon,4,2,5
629,Minneapolis_11022021_CityCouncilWard2.csv,0.029,Cam Gordon,4,2,5
630,Minneapolis_11022021_CityCouncilWard2.csv,0.03,Cam Gordon,4,2,5
631,Minneapolis_11022021_CityCouncilWard2.csv,0.031,Cam Gordon,4,2,5
632,Minneapolis_11022021_CityCouncilWard2.csv,0.032,Cam Gordon,4,2,5
633,Minneapolis_11022021_CityCouncilWard2.csv,0.033,Cam Gordon,4,2,5
634,Minneapolis_11022021_CityCouncilWard2.csv,0.034,Cam Gordon,4,2,5
635,Minneapolis_11022021_CityCouncilWard2.csv,0.035,Cam Gordon,4,2,5
636,Minneapolis_11022021_CityCouncilWard2.csv,0.036,Cam Gordon,4,2,5
637,Minneapolis_11022021_CityCouncilWard2.csv,0.037,Cam Gordon,4,2,5
638,Minneapolis_11022021_CityCouncilWard2.csv,0.038,Robin Wonsley Worlobah,4,2,5
639,Minneapolis_11022021_CityCouncilWard2.csv,0.039,Robin Wonsley Worlobah,4,2,5
640,Minneapolis_11022021_CityCouncilWard2.csv,0.04,Robin Wonsley Worlobah,4,2,5
641,Minneapolis_11022021_CityCouncilWard2.csv,0.041,Robin Wonsley Worlobah,4,2,5
642,Minneapolis_11022021_CityCouncilWard2.csv,0.042,Robin Wonsley Worlobah,4,2,5
643,Minneapolis_11022021_CityCouncilWard2.csv,0.043,Robin Wonsley Worlobah,4,2,5
644,Minneapolis_11022021_CityCouncilWard2.csv,0.044,Robin Wonsley Worlobah,4,2,5
645,Minneapolis_11022021_CityCouncilWard2.csv,0.045,Robin Wonsley Worlobah,4,2,5
646,Minneapolis_11022021_CityCouncilWard2.csv,0.046,Robin Wonsley Worlobah,4,2,5
647,Minneapolis_11022021_CityCouncilWard2.csv,0.047,Robin Wonsley Worlobah,4,2,5
648,Minneapolis_11022021_CityCouncilWard2.csv,0.048,Robin Wonsley Worlobah,4,2,5
649,Minneapolis_11022021_CityCouncilWard2.csv,0.049,Robin Wonsley Worlobah,4,2,5
650,Minneapolis_11022021_CityCouncilWard2.csv,0.05,Robin Wonsley Worlobah,4,2,5
651,Minneapolis_11022021_CityCouncilWard2.csv,0.051,Robin Wonsley Worlobah,4,2,5
652,Minneapolis_11022021_CityCouncilWard2.csv,0.052,Robin Wonsley Worlobah,4,2,5
653,Minneapolis_11022021_CityCouncilWard2.csv,0.053,Robin Wonsley Worlobah,4,2,5
654,Minneapolis_11022021_CityCouncilWard2.csv,0.054,Robin Wonsley Worlobah,4,2,5
655,Minneapolis_11022021_CityCouncilWard2.csv,0.055,Robin Wonsley Worlobah,4,2,5
656,Minneapolis_11022021_CityCouncilWard2.csv,0.056,Yusra Arab,4,2,5
657,Minneapolis_11022021_CityCouncilWard2.csv,0.057,Yusra Arab,4,2,5
658,Minneapolis_11022021_CityCouncilWard2.csv,0.058,Yusra Arab,4,2,5
659,Minneapolis_11022021_CityCouncilWard2.csv,0.059,Yusra Arab,4,2,5
660,Minneapolis_11022021_CityCouncilWard2.csv,0.06,Yusra Arab,4,2,5
661,Minneapolis_11022021_CityCouncilWard2.csv,0.061,Yusra Arab,4,2,5
662,Minneapolis_11022021_CityCouncilWard2.csv,0.062,Yusra Arab,4,2,5
663,Minneapolis_11022021_CityCouncilWard2.csv,0.063,Yusra Arab,4,2,5
664,Minneapolis_11022021_CityCouncilWard2.csv,0.064,Yusra Arab,4,2,5
665,Minneapolis_11022021_CityCouncilWard2.csv,0.065,Yusra Arab,4,2,5
666,Minneapolis_11022021_CityCouncilWard2.csv,0.066,Yusra Arab,4,2,5
667,Minneapolis_11022021_CityCouncilWard2.csv,0.067,Robin Wonsley Worlobah,4,2,5
668,Minneapolis_11022021_CityCouncilWard2.csv,0.068,Robin Wonsley Worlobah,4,2,5
669,Minneapolis_11022021_CityCouncilWard2.csv,0.069,Robin Wonsley Worlobah,4,2,5
670,Minneapolis_11022021_CityCouncilWard2.csv,0.07,Robin Wonsley Worlobah,4,2,5
671,Minneapolis_11022021_CityCouncilWard2.csv,0.071,Robin Wonsley Worlobah,4,2,5
672,Minneapolis_11022021_CityCouncilWard2.csv,0.072,Robin Wonsley Worlobah,4,2,5
673,Minneapolis_11022021_CityCouncilWard2.csv,0.073,Robin Wonsley Worlobah,4,2,5
674,Minneapolis_11022021_CityCouncilWard2.csv,0.074,Robin Wonsley Worlobah,4,2,5
675,Minneapolis_11022021_CityCouncilWard2.csv,0.075,Robin Wonsley Worlobah,4,2,5
676,Minneapolis_11022021_CityCouncilWard2.csv,0.076,Robin Wonsley Worlobah,4,2,5
677,Minneapolis_11022021_CityCouncilWard2.csv,0.077,Robin Wonsley Worlobah,4,2,5
678,Minneapolis_11022021_CityCouncilWard2.csv,0.078,Robin Wonsley Worlobah,4,2,5
679,Minneapolis_11022021_CityCouncilWard2.csv,0.079,Robin Wonsley Worlobah,4,2,5
680,Minneapolis_11022021_CityCouncilWard2.csv,0.08,Robin Wonsley Worlobah,4,2,5
681,Minneapolis_11022021_CityCouncilWard2.csv,0.081,Robin Wonsley Worlobah,4,2,5
682,Minneapolis_11022021_CityCouncilWard2.csv,0.082,Robin Wonsley Worlobah,4,2,5
683,Minneapolis_11022021_CityCouncilWard2.csv,0.083,Robin Wonsley Worlobah,4,2,5
684,Minneapolis_11022021_CityCouncilWard2.csv,0.084,Robin Wonsley Worlobah,4,2,5
685,Minneapolis_11022021_CityCouncilWard2.csv,0.085,Yusra Arab,4,2,5
686,Minneapolis_11022021_CityCouncilWard2.csv,0.086,Yusra Arab,4,2,5
687,Minneapolis_11022021_CityCouncilWard2.csv,0.087,Yusra Arab,4,2,5
688,Minneapolis_11022021_CityCouncilWard2.csv,0.088,Yusra Arab,4,2,5
689,Minneapolis_11022021_CityCouncilWard2.csv,0.089,Yusra Arab,4,2,5
690,Minneapolis_11022021_CityCouncilWard2.csv,0.09,Yusra Arab,4,2,5
691,Minneapolis_11022021_CityCouncilWard2.csv,0.091,Yusra Arab,4,2,5
692,Minneapolis_11022021_CityCouncilWard2.csv,0.092,Yusra Arab,4,2,5
693,Minneapolis_11022021_CityCouncilWard2.csv,0.093,Robin Wonsley Worlobah,4,2,5
694,Minneapolis_11022021_CityCouncilWard2.csv,0.094,Robin Wonsley Worlobah,4,2,5
695,Minneapolis_11022021_CityCouncilWard2.csv,0.095,Robin Wonsley Worlobah,4,2,5
696,Minneapolis_11022021_CityCouncilWard2.csv,0.096,Robin Wonsley Worlobah,4,2,5
697,Minneapolis_11022021_CityCouncilWard2.csv,0.097,Robin Wonsley Worlobah,4,2,5
698,Minneapolis_11022021_CityCouncilWard2.csv,0.098,Robin Wonsley Worlobah,4,2,5
699,Minneapolis_11022021_CityCouncilWard2.csv,0.099,Robin Wonsley Worlobah,4,2,5
700,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.0,Tom JOHNSTON (SNP),4,5,8
701,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.001,Tom JOHNSTON (SNP),6,3,8
702,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.002,Tom JOHNSTON (SNP),6,3,8
703,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.003,Tom JOHNSTON (SNP),6,3,8
704,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.004,Tom JOHNSTON (SNP),7,2,8
705,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.005,Tom JOHNSTON (SNP),6,3,8
706,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.006,Tom JOHNSTON (SNP),6,3,8
707,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.007,Tom JOHNSTON (SNP),6,3,8
708,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.008,Tom JOHNSTON (SNP),7,2,8
709,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.009,Tom JOHNSTON (SNP),4,5,8
710,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.01,Tom JOHNSTON (SNP),4,5,8
711,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.011,Tom JOHNSTON (SNP),4,5,8
712,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.012,Tom JOHNSTON (SNP),4,5,8
713,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.013,Tom JOHNSTON (SNP),7,2,8
714,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.014,Tom JOHNSTON (SNP),7,2,8
715,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.015,Tom JOHNSTON (SNP),7,2,8
716,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.016,Tom JOHNSTON (SNP),7,2,8
717,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.017,Tom JOHNSTON (SNP),7,2,8
718,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.018,Tom JOHNSTON (SNP),7,2,8
719,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.019,Tom JOHNSTON (SNP),7,2,8
720,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.02,Tom JOHNSTON (SNP),7,2,8
721,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.021,Tom JOHNSTON (SNP),7,2,8
722,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.022,Tom JOHNSTON (SNP),5,4,8
723,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.023,Tom JOHNSTON (SNP),5,4,8
724,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.024,Tom JOHNSTON (SNP),5,4,8
725,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.025,Tom JOHNSTON (SNP),5,4,8
726,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.026,Tom JOHNSTON (SNP),5,4,8
727,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.027,Tom JOHNSTON (SNP),5,4,8
728,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.028,Tom JOHNSTON (SNP),5,4,8
729,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.029,Tom JOHNSTON (SNP),5,4,8
730,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.03,Tom JOHNSTON (SNP),5,4,8
731,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.031,Tom JOHNSTON (SNP),5,4,8
732,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.032,Tom JOHNSTON (SNP),5,4,8
733,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.033,Tom JOHNSTON (SNP),5,4,8
734,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.034,Tom JOHNSTON (SNP),5,4,8
735,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.035,Tom JOHNSTON (SNP),5,4,8
736,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.036,Tom JOHNSTON (SNP),5,4,8
737,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.037,Tom JOHNSTON (SNP),5,4,8
738,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.038,Tom JOHNSTON (SNP),5,4,8
739,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.039,Tom JOHNSTON (SNP),5,4,8
740,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.04,Tom JOHNSTON (SNP),5,4,8
741,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.041,Tom JOHNSTON (SNP),5,4,8
742,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.042,Tom JOHNSTON (SNP),5,4,8
743,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.043,Tom JOHNSTON (SNP),5,4,8
744,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.044,Tom JOHNSTON (SNP),5,4,8
745,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.045,Tom JOHNSTON (SNP),5,4,8
746,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.046,Tom JOHNSTON (SNP),5,4,8
747,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.047,Tom JOHNSTON (SNP),6,3,8
748,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.048,Tom JOHNSTON (SNP),6,3,8
749,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.049,Tom JOHNSTON (SNP),6,3,8
750,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.05,Tom JOHNSTON (SNP),6,3,8
751,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.051,Tom JOHNSTON (SNP),6,3,8
752,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.052,Tom JOHNSTON (SNP),6,3,8
753,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.053,Tom JOHNSTON (SNP),6,3,8
754,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.054,Tom JOHNSTON (SNP),6,3,8
755,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.055,Tom JOHNSTON (SNP),6,3,8
756,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.056,Tom JOHNSTON (SNP),6,3,8
757,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.057,Tom JOHNSTON (SNP),6,3,8
758,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.058,Tom JOHNSTON (SNP),6,3,8
759,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.059,Tom JOHNSTON (SNP),6,3,8
760,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.06,Tom JOHNSTON (SNP),6,3,8
761,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.061,Tom JOHNSTON (SNP),6,3,8
762,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.062,Tom JOHNSTON (SNP),6,3,8
763,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.063,Tom JOHNSTON (SNP),6,3,8
764,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.064,Tom JOHNSTON (SNP),6,3,8
765,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.065,Tom JOHNSTON (SNP),6,3,8
766,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.066,Tom JOHNSTON (SNP),6,3,8
767,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.067,Tom JOHNSTON (SNP),6,3,8
768,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.068,Tom JOHNSTON (SNP),6,3,8
769,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.069,Tom JOHNSTON (SNP),6,3,8
770,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.07,Tom JOHNSTON (SNP),6,3,8
771,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.071,Tom JOHNSTON (SNP),6,3,8
772,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.072,Tom JOHNSTON (SNP),6,3,8
773,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.073,Tom JOHNSTON (SNP),6,3,8
774,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.074,Tom JOHNSTON (SNP),6,3,8
775,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.075,Tom JOHNSTON (SNP),6,3,8
776,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.076,Tom JOHNSTON (SNP),6,3,8
777,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.077,Tom JOHNSTON (SNP),6,3,8
778,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.078,Tom JOHNSTON (SNP),6,3,8
779,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.079,Tom JOHNSTON (SNP),6,3,8
780,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.08,Tom JOHNSTON (SNP),6,3,8
781,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.081,Tom JOHNSTON (SNP),6,3,8
782,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.082,Tom JOHNSTON (SNP),6,3,8
783,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.083,Tom JOHNSTON (SNP),6,3,8
784,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.084,Tom JOHNSTON (SNP),6,3,8
785,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.085,Tom JOHNSTON (SNP),6,3,8
786,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.086,Tom JOHNSTON (SNP),6,3,8
787,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.087,Tom JOHNSTON (SNP),6,3,8
788,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.088,Tom JOHNSTON (SNP),6,3,8
789,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.089,Tom JOHNSTON (SNP),6,3,8
790,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.09,Tom JOHNSTON (SNP),6,3,8
791,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.091,Tom JOHNSTON (SNP),6,3,8
792,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.092,Tom JOHNSTON (SNP),6,3,8
793,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.093,Tom JOHNSTON (SNP),6,3,8
794,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.094,Tom JOHNSTON (SNP),6,3,8
795,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.095,Tom JOHNSTON (SNP),6,3,8
796,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.096,Tom JOHNSTON (SNP),6,3,8
797,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.097,Tom JOHNSTON (SNP),6,3,8
798,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.098,Tom JOHNSTON (SNP),6,3,8
799,Ward4-CumbernauldEast_n-lanarks17-004.csv,0.099,Tom JOHNSTON (SNP),6,3,8
800,Ward21NorthEast_glasgow17-021.csv,0.0,Ruairi KELLY (SNP),8,1,8
801,Ward21NorthEast_glasgow17-021.csv,0.001,Ruairi KELLY (SNP),8,1,8
