file,candidate_cloned,percent,numCands,ff
ForfarandDistrict_angus12-03.csv,none,0,7,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(Con) John RYMER'}),0.0,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(SNP) Lynne DEVINE'}),0.0,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(SNP) Glennis MIDDLETON'}),0.0,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(Ind) Ian MCLAREN'}),0.0,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(Ind) COLIN BROWN'}),0.0,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(Ind) CHARLIE BROWN'}),0.0,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(LD) Avril SIMPSON'}),0.0,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(Con) John RYMER'}),0.1,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(SNP) Lynne DEVINE'}),0.1,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(SNP) Glennis MIDDLETON'}),0.1,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(Ind) Ian MCLAREN'}),0.1,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(Ind) COLIN BROWN'}),0.1,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(Ind) CHARLIE BROWN'}),0.1,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(LD) Avril SIMPSON'}),0.1,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(Con) John RYMER'}),0.2,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(SNP) Lynne DEVINE'}),0.2,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(SNP) Glennis MIDDLETON'}),0.2,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(Ind) Ian MCLAREN'}),0.2,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(Ind) COLIN BROWN'}),0.2,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(Ind) CHARLIE BROWN'}),0.2,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(LD) Avril SIMPSON'}),0.2,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(Con) John RYMER'}),0.3,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(SNP) Lynne DEVINE'}),0.3,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(SNP) Glennis MIDDLETON'}),0.3,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(Ind) Ian MCLAREN'}),0.3,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(Ind) COLIN BROWN'}),0.3,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(Ind) CHARLIE BROWN'}),0.3,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(LD) Avril SIMPSON'}),0.3,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(Con) John RYMER'}),0.4,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(SNP) Lynne DEVINE'}),0.4,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(SNP) Glennis MIDDLETON'}),0.4,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(Ind) Ian MCLAREN'}),0.4,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(Ind) COLIN BROWN'}),0.4,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(Ind) CHARLIE BROWN'}),0.4,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(LD) Avril SIMPSON'}),0.4,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(Con) John RYMER'}),0.5,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(SNP) Lynne DEVINE'}),0.5,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(SNP) Glennis MIDDLETON'}),0.5,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(Ind) Ian MCLAREN'}),0.5,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(Ind) COLIN BROWN'}),0.5,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(Ind) CHARLIE BROWN'}),0.5,8,['(SNP) Glennis MIDDLETON']
ForfarandDistrict_angus12-03.csv,frozenset({'(LD) Avril SIMPSON'}),0.5,8,['(SNP) Glennis MIDDLETON']
